Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999951461407
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.999797025393276
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9993957614825438
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9987438520365925
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995591
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.8780988962075487
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.7953918483810456
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993832
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9993983024592873
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9989851849184432
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.5360828489163828
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999995397978645
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999456742097
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9996179798757331
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963173071
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999634910506718
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9988870755980831
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.945071705734897
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9995715546117273
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9956815282990944
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9855111868973273
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6913531265333388
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994585008
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999699387270936
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9758925397222634
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9996812627505776
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999912179
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7986844038776655
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999992912
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998959097
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990492106
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.996719073432502
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.8950230765448658
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.8798559244908553
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9774505898672148
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.886110538413281
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9993828032332048
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999913668096
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999336194234186
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998358942
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9985396657495441
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999264400530689
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999067978846751
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999997
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999783042138
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999999547275096
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9062839508345238
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.8277591781978055
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.999999992894088
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.921556406583704
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9999351590407488
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999995656353367
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999572458953387
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9872288890511197
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999983
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996229167
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997552
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9985866590011513
Sequence607.csv_1: True Class: B, Predicted: A, Probability: 0.7974631348032316
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9999999978623315
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9996870318647684
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.950058936167835
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999887
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999729584373358
