Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.6298662792576438
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999976506033471
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.999983971859315
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999452557439392
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9994322469073748
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999978938598808
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.999312657102302
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999998548398675
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999907724077883
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999671490676195
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.8522843867191497
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9994003717379011
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9423262652118807
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999955462177
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9769844506296343
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999354333509229
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999999953111685
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999997197919559
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999952
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9903522136660774
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9997182854348554
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999964045645524
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999956361957204
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.7928768948496709
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999561
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999183705783901
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999995135867178
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999970469677
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9996786726545315
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9999426675336952
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9999999872506251
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.999991615562674
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999967555
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998718592
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.5509908121831271
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999999263945455
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9991680580891691
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.7901736544183636
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5272034625756775
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9731402772132194
