Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9980907964350133
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.6175864089398204
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.999999863837625
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999961619025
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958155762
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.999999565479475
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9628700183358524
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6687145925976715
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9992793202644475
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.7798690387363499
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999659611488086
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.6566614679223947
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9988317378704661
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999895220112491
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9361488969092482
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9871848768907372
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.6428151053460776
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9999991238393258
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5614563989499443
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998167314333619
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9974660157155272
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.945399990299321
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999847860231609
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.6283225472168034
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999567992772086
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9753948726899712
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.7033008054498702
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999492720508109
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.8614787843308285
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9148520757400723
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999998523799876
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999990274
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9830100859583003
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.995568516610495
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9937882893183073
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999986743848286
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.999993515615542
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999805214
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9880365846913699
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9326799626544708
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999168465
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9997312582309691
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999241683718
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999379125647762
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999330010502694
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.7898772869754406
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9706957207817432
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999965846242926
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999175687735162
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999997836030599
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9985838958375615
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999817255114339
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9997865997436922
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998058755
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999908161616055
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9404393423200941
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9998607527577699
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9998127785571325
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999675123
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.999956652812547
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9826153969857275
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999197933507
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9989890032895139
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9980890811456766
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.777640017329787
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.819641026511124
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9995897050075974
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9986221096199219
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9883525739899016
