Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9852122717015975
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.7033495268527117
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9797804244885134
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9864640751577511
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9348194193768903
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9977603834791546
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9858143783963175
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.7597691964709179
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9264121098949867
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9434147015669555
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9694786152167663
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.865884445808547
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.8540474373139662
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9925585613991548
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.6474717471523721
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9313926563082424
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.7939695414942192
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8124037507982349
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9995853058573164
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5995522161213711
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999183413208887
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.5273342662060663
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7917922111433617
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.5349579717781239
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9527767155432747
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9988603699532445
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9914408508105265
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9583625640633026
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9384269149015729
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.5319054800791504
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9939231798763951
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.6758573905481329
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.865248216282724
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9990138605174483
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9061328604491518
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9103226393584765
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9967043013950465
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.8515357536072952
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.6957538948866527
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9958329480363396
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999958214137326
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9994974113353424
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9747742970916785
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.7061852334163636
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.8529330448843974
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.999597037807716
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.938398458182584
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.888941995099128
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.6522613950874373
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9953746924342264
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.998281294588011
