Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999376740745819
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9582224778094778
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.8221018727548636
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9999979894801224
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.8874831119011962
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9936491400109982
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.999999706507216
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9993078289795617
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9998653482231736
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9116993959921216
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.999792280431572
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999166373363314
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9786791506097745
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993356601
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9913143578780229
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9898741585053584
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.999999565490162
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8296613306066315
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9896013083772699
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9942915888874574
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999707708096
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9971485060028835
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9984678472224642
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9992844983182844
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999893790706655
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.99989018401989
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.8548235258274067
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.999999999987506
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9788004080606506
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999155426
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.7657646457300913
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9996770906145944
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999999928348939
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9953122275547734
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.848916511121409
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999312681417
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975777
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999978476010275
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9085568293745536
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9992667998166522
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9994927142401152
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999999901354704
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9274290979556139
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999859985973091
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9997581596360771
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999852989313776
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.5965166741316493
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9981130813350967
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999999964791932
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999991325997782
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999359195951248
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.7840366760216564
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9979905352955826
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999998681742333
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999293875012
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999908519081296
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.6578256348838473
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9981112405555831
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9721694801618622
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999981264453526
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992452847
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992807944
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.999999893978321
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9371020820421058
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999975684
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9943889502044194
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9979687014992813
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9988413599804083
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9999993293877326
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9906915175757616
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9996428037946606
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999999974483287
