Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999994139843197
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999997248599937
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.5979061300535825
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999798031142669
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.7620118149165853
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999318623634016
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999947605867885
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9998858355052264
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9975304706345917
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9984112479747507
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999306680432
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999938511
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.8194029142961677
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9975200416770698
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.607462300802988
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999715237
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999876666
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9250579179569399
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9993074334728504
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999945039600868
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999761263547441
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9992033144530309
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998577918
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.8496534423074987
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999998662213891
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999534
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999869
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999992
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999626068404538
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999898816
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999504471817
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.8175031182128265
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999911852370802
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999781571
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9992093858476784
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999919563884461
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.8770566635262466
