Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.8560283854195472
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.8064275457390097
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9768735063004758
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.7020703138836166
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.6966561290924143
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.512832299309322
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.755149058843257
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999946573908227
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.6945475824975733
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.6770759532716779
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9805537438347954
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999963501880536
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9960742650073053
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.8900643679829185
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9126596073190705
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999703457592198
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9951051732702172
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.983307566528861
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.989006655163039
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999240884427771
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.6455990772415492
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9964069396219436
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999486786537863
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9995360524263431
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9971007025631796
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9992142011744704
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9881565479918063
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.852355304624525
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.7248234729470141
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999995063680209
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.6333981820353622
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7980816105984758
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9917937869829472
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9243598764098175
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9862909483518335
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999774742472273
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.8012665707752369
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9998930396833333
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9770515904090379
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.8016439234108755
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9939155576862625
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9987005569499655
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.992056503648936
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9806978860700644
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.94866635132905
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9970310685538831
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9985376465635067
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9618025546854586
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9992572971056691
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.6781534383218977
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.7251726421402234
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9990475967408644
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9982155793509206
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.997016574463859
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.6940684360342518
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.8191361720309953
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.9990373823285669
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9823704737308951
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9998632230070975
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999972684044834
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9838188613300892
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9965439462858634
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.9334835306652675
Sequence605.csv_1: True Class: A, Predicted: B, Probability: 0.972381245963352
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9279632232072995
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.8386626405048204
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9924356669160945
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9992413276313871
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.5186879382266883
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9979806052411786
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9999806975612993
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9445183639038055
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.9999999900387244
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.994447130089972
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.967947539471428
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.5353624454897322
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.8963404506135242
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.97585550597773
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.8280223411243484
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.9895463662322707
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9644635026160804
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9676323309542206
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.8376374988414687
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.7766036677130196
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9101179744113526
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9502750960918814
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.6631200392466149
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9517248507544197
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9369328113704082
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.61343044947178
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9038491327211049
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.7268501309872328
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9945396461425133
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.999836912457366
Sequence633.csv_1: True Class: A, Predicted: B, Probability: 0.9013011248129491
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9933192866689681
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9997950686348456
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9959596089209467
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.670688187363039
Sequence638.csv_1: True Class: A, Predicted: B, Probability: 0.9784875787515637
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9332609625849818
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.8356667623939807
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9692803928135266
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.6369954304005255
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.986053561896295
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9999998628352663
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.7413441957249199
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.9199026586190349
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.903045093382398
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9953334317984951
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.6884040856153071
Sequence649.csv_1: True Class: B, Predicted: A, Probability: 0.9981018751544891
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9930553582553936
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.999921010778849
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9984807015725439
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9951324387843578
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.9988526517717945
Sequence654.csv_1: True Class: B, Predicted: A, Probability: 0.9962392519610263
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.9999879143814651
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.988737537917245
Sequence657.csv_1: True Class: A, Predicted: B, Probability: 0.9909762998260025
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9999953890492939
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.9968291049378921
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9517281908130453
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999981588113607
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.8124957110339115
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9886423415669978
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.9800073187511248
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9274649613238678
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9988358683585722
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9938003848643274
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9837205325192944
Sequence668.csv_1: True Class: B, Predicted: A, Probability: 0.9918201447936432
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.8830765050366575
Sequence67.csv_1: True Class: B, Predicted: A, Probability: 0.9101212895318437
