Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9383485299621571
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999971
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.98835310181985
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.999999997530049
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999470925
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9567454389015029
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.976820800719751
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994962
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999408634054
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969166716
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9491770986991227
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9995255605944872
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9996869982302234
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999867518196
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999683572093468
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9963635478820627
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999993878927387
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.6994378387340804
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999890940561676
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999548707371751
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996423
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9608474067971918
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9967186650612249
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999729762657
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999970113329218
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999748905687
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.6892532333768218
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999918
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999641718514
