Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9399717530015504
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999971
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9880212223124127
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999974590245
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999458704
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9557784031611998
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9774550663314198
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994845
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999422093994
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969994976
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9477942989409105
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9995365653751933
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9996796894730638
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999864423609
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999674433584153
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9962796808065003
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.999999373758357
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.7040054457614591
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999888346649426
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999538811733549
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999632
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9617235307707926
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9968090267486054
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999735886027
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999969440534325
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.999999974158971
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.6831365926466928
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999916
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999649858214
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999837
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9998469033908303
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.999999986702539
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.5666191958111326
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999992516772491
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.999794697901541
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999952656165237
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9992186200175889
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999997515833325
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999772438
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9989169986046385
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9848513335861466
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9999202380421034
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9995341451498763
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.6575957364531297
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.999999995023745
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999980576918606
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999866192527
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999994716604232
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999900039
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999963365
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999696935622
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9858277889253134
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9994077239593121
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9995667944360118
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999957330972
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.983477841456133
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.6922317881964587
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.996874261103254
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.6023158141050049
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999041522667572
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997987
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9684538785526877
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999306705295913
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.9999999905812967
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999995927468512
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9998756707713623
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.8535795171672707
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9773075309130117
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.992623630374927
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999917
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9999950066052579
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.9126376509860475
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9987330579127137
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.6902364235427882
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9999949915246129
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999925148315538
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9986659675316034
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.999999861692515
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.9999408550027096
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999308878
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9999997936976525
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999996756680146
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999986287457608
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997496214
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998498103
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999857994390127
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999938904218
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999959418244293
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.5846890665024171
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9748360332615195
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999690087624359
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9203734383921739
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.8389260452901667
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9983585575558032
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999995104883173
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9012321699569952
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9999999985265188
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9999973890784991
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.9997791792756544
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9952691478889548
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.6213295356188301
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999682205048263
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.9999932242867713
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997874
Sequence649.csv_1: True Class: A, Predicted: B, Probability: 0.9999969781829808
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999408327
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999842557655
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9998427461583689
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.999999999997951
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999978668
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9938757747821997
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999780014
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999967
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9986345236393633
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9981622034069938
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.9605727850463317
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9999989442924536
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984334
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9745708580698286
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.999999999851209
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999148
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999947674053
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9999684701749815
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999956809414
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9999998833859003
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999404900705438
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999958347657
Sequence670.csv_1: True Class: A, Predicted: B, Probability: 0.9999999988428244
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9999999963187344
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999975144317422
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.9999893627935785
Sequence674.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999994
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999221685
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9973466436296119
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999034533061776
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9918638195584081
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999976298
Sequence68.csv_1: True Class: A, Predicted: B, Probability: 0.999521654528484
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999786059393526
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.999999997870028
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9990895720402276
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9983989429019964
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9999999988526319
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.8880537579185719
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999198856612584
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.8612382969962509
