Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999704073
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.9986666634370563
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999579257985929
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.999493114376871
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9017769209704138
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.968092237383746
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9997468131135113
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984678619
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999963966142
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.7162922572719153
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998868
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.999979238033782
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999543535896
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8460681653597124
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.999999360084916
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9995589953923271
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8638900175236204
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9995715895207131
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998801774505912
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.8104575889355548
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9708594551959386
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999783724664701
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9897588272320351
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9430289475956124
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9998264792011264
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999929090885306
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9949050735357963
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999904985367811
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999959672
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9955910192024559
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9999463350992464
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999999138147021
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999924015739493
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9978139143471373
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9824644442928193
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9995891873587602
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980588
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9997954534712422
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999885691250967
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9999915705086009
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999609686
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999888
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.999910017226928
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.714159970242791
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999669499121
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9961073403720042
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.8437487132608574
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999974640815
Sequence593.csv_1: True Class: A, Predicted: B, Probability: 0.9999120413865544
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999996544613104
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999997886467036
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999969454923487
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.8981367832587731
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9757264444840262
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.999999803972091
