Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.572571221800591
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9943450136798115
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9041223958942223
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999997632569587
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999976819907013
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.8228172916561032
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.5996565713328266
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.8266428741426695
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.5682325531912323
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999046460498507
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9765996141526435
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.789027175778147
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9178210234999052
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9994144991789482
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.999998894295859
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8572669220638148
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.8026517078513149
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.952875051165741
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.6902055979446986
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.8797297890811004
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999689921351083
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.5888657524651285
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9731546959817945
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999976658971592
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9815797339650191
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.8999539919605399
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9999193167674602
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999973314598
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999997782374511
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.999999584762929
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9995507034964687
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9994262800797412
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9148737551456633
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999045027795
