Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9903987556141745
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.83793938205774
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9992826175466086
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9955288036264575
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.999228999091242
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.6878515401911824
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9954227243995332
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999911916247533
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999288138607401
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.936196814699407
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.8518023827441983
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9322821547793074
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9996847510873834
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8389173774907183
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9613553315147043
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9771350460344528
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.999547867588163
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.8313041566059214
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.6734403754136987
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999983865658183
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.8402398482964147
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9213144646941012
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999332974268729
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.940111992336236
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9764367679442695
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.7638397442274041
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9167006781058837
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9934104073827844
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9915962874442031
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9998616125382538
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9430152989218611
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8644148385445418
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9900555007937136
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.6764942458463522
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9731253328454157
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9996485656390767
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999968826590817
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999515472072096
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.7102140762961131
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.5245303970060764
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9980266996682324
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999501427305619
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9913561676070939
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.844523523885097
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999950666139084
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.6901288825895363
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9140664424041737
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9941719720141832
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999989576623235
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9998922919343833
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.5237886364661846
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9608800986890679
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.8504293548985998
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9577318589365593
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9982690382310532
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9948710737823452
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9954170645820482
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9948652523615708
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9484357128526253
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9667226539799366
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9851349577450135
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9976084738887951
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9555436915520015
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9976365584660328
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9453138731155667
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9974491376522076
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9216283596842318
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9895021142353602
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9955156468150947
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9986069810655805
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9198495234926425
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9995029310277165
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9563542421340382
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9919107350490418
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.5887539334176127
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9790559153606663
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.637302727040054
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999927226099814
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9884797755367609
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.999365415587518
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.999394160950873
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9932498007686124
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9855382517284238
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999887036127231
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.999964836528065
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9967199015580075
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9945903550361418
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.987951534506066
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.6278171451308251
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.8582809268536763
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999994273154799
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.9994591528373906
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9879439863602869
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.9953438033295666
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.837969785468346
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9253482985190623
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9962955267781193
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999990615318141
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.6458497657387514
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999943426159308
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9886702871855567
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.8221158085853234
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999041778992586
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.6674337895968149
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.966912339693683
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9997869257454853
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9927060848773364
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9324692616813961
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9999433586384067
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9322997345720315
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9799030291574194
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999990817521738
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9828316756822792
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9994278028917741
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.7542540374180702
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9974197084871714
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.7098051849539384
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.850350540669744
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9871695612453892
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9993646800394529
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9863669160759593
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9865065325154138
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9861517513424475
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9794129177163202
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.9888398369545742
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.9961447182979987
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9318834999664056
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999990852850263
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9969150086933575
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9594445371418965
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9997123337147348
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.999672628448113
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9261694188364372
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9043101595533208
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9999781583376431
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9663468913254629
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.99540980849117
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.6643721817590235
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.989630122933747
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7548539964566506
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.8252551683277477
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9932617465736574
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.9999999993573025
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9999996836148175
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9983714094826974
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9991794082203285
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9699109127010408
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9327168782001688
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.999858422089459
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9877580287551629
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.9995335631080153
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9984728077590507
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.9002419530447918
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.8794356973228941
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.9993120357921412
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.7417636960260411
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.9893066406495198
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9052580039131654
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9626186248367531
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.539269673578306
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9865144288181686
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.5187530652589254
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.8159331724107043
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.955318915638048
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9999600522968293
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9999375100888538
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.883885010336428
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9307819697039403
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9803502270534754
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.988538552407283
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9999933403579049
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9067869102687736
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.5545044878361852
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9966820697089811
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.966326007025082
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.7092702546646277
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9993616528689558
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.9985183673271945
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.5821222659464673
Sequence71.csv_1: True Class: A, Predicted: B, Probability: 0.9222467614913472
Sequence710.csv_1: True Class: B, Predicted: A, Probability: 0.5235285116237164
Sequence711.csv_1: True Class: B, Predicted: B, Probability: 0.9976265241303581
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9846392346766286
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9188688612579832
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9494329346900575
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999783542021381
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.9995389903320622
Sequence717.csv_1: True Class: A, Predicted: B, Probability: 0.9900498077374035
Sequence718.csv_1: True Class: A, Predicted: B, Probability: 0.9752528665808387
