Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999961203878391
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.995726792728223
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9906970821798219
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9988774190597234
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.998930001937404
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.999532089295781
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.837298899964107
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9998507645097412
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9989069093152075
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9876559244523864
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9994696966919405
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9568927919411255
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.912386266647131
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9976166018513247
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.6659166086268603
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9993940609525018
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.8694146038166132
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9992025666190895
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.8225470921591723
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9996954064107668
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9987720598535311
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9995714223338626
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9036623995707231
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9978170984933401
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9979022215785475
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9698093063912576
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9938060209586314
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9836076718464221
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9196104135371547
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9724117239723307
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9331797623028939
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9943395145499718
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9609134605039744
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9961279603851787
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9421309144746725
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9982723009432892
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9997911453281189
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.814581617020369
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9976051311610107
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5858284947934087
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.6409177303479545
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9873442432600431
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.6640132510895203
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9863823526093366
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9230840863397776
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9969178978513628
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.8599427007694742
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9250176254064757
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9340819723265716
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.8841835683804763
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.6172793752430328
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.7639346735831467
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.6788185644881477
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9992397259456418
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999987308665912
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9326410035321643
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.8242123467309866
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9994528749354543
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9908883282639276
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9997939880894426
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.957305973975187
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.5478087517030895
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.6747239259253968
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9994956302039756
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9994489821499172
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9393802582932251
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9978369777877459
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.8031265643849195
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.7922888538976007
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.8497981432897339
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9977045554212073
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999134717701987
