Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9965444574409722
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7678861971241216
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.7659067747794001
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9740321292200539
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9143305041873261
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7390534967549228
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.797073607611347
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.8863425081435525
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9886729083712646
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999582892048459
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.5655374313549015
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9905808885885584
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9176346546863631
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.990647469983246
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9769000521412493
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.8440926810431272
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9863432108030039
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9892986705466029
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9220004339192802
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999996294817636
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9777198103083443
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9943780004495062
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7177618964100762
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9997984234168893
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.7527573899777089
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9941486901174346
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9998866526796552
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9968262477880175
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.5995003893778809
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.999890572930401
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.8929254546268811
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9996621992376704
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9347940270385225
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.8239203630686073
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5654399272724514
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.999968960143623
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9991969690770046
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9996580524775311
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.6517848245814247
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.6930803255067811
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9937749793752628
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9829840143690367
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.9997895145088038
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9785356705025499
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9945966063926257
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.8185323069020398
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999998865816249
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999921329287734
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999728556553859
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.89725210598271
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9968908421613331
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9998667612727951
Sequence596.csv_1: True Class: B, Predicted: A, Probability: 0.9843583676421481
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.7688152971999412
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9569030894625898
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9893735702565127
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9982337302843264
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9877723446625432
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999962324138514
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9993277470102735
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9819791736504069
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9040213799277254
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9866199667484685
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9892119218810514
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9949997179813989
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9983034106015027
Sequence608.csv_1: True Class: A, Predicted: B, Probability: 0.7032363208393984
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.963173980778254
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9610876024809791
Sequence610.csv_1: True Class: A, Predicted: B, Probability: 0.988179635580083
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9548716333071755
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.8781479403620152
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9999929059717675
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.8945689970092998
Sequence615.csv_1: True Class: B, Predicted: B, Probability: 0.738251247721303
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9450159106817901
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9687019946789039
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9998854963785337
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.7250953847386514
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9997157085287226
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9837717457449177
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.999993619206969
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.999913478747572
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.7124901448123193
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9859362487054131
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.8524297094098661
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9452792744431447
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.999989124126234
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.7706663242432193
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.7840086700164604
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.999998859300467
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9998764816558781
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.9999731093711735
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.998130520389054
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999970050266676
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.999581242729082
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9385702494491148
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.8324916534234448
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9990877127209298
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.8688875119003642
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9980927083884762
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9946075882282314
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9987663087646526
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.994212464640795
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9114111657804375
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9997026064119637
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999908809119482
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.999766925249502
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 0.9994975544459915
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9998108593457687
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.990867541963584
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9676516058788949
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.913789032261091
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9997377773306115
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9996068929248804
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9908371868202104
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.5067377421901407
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9515564465392734
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.7792514849788077
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9998929118966555
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9990309817446449
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.997750908574709
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999920742932407
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.999835559461458
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.6172189744219102
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9235619471832802
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.8448059761094772
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.8896460397857336
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 0.9999879301138397
Sequence665.csv_1: True Class: A, Predicted: B, Probability: 0.991501131463557
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8792784287079977
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.8919555163309094
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9828885871090187
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9224137813319458
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.924325331026697
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.8795834541620281
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999909795642619
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999921939223402
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.999924348203634
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.6214247986028006
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.9909753514444359
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.6958305672791019
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9931703370834062
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.9943912230791928
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.999482204079081
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.9863588927867964
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9821934498643151
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999985161084733
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.9987796653788977
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9954254539037568
Sequence684.csv_1: True Class: B, Predicted: B, Probability: 0.589386141986211
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.809921048197206
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.83489625734928
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.9999044742113921
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.9329393425049168
Sequence689.csv_1: True Class: A, Predicted: B, Probability: 0.511288800507051
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.705902393042394
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.7025909677739014
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9982339502941678
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.995804190533753
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9944174531282105
Sequence694.csv_1: True Class: A, Predicted: B, Probability: 0.9842941479054778
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9888238177672968
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.8495744830544704
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.7446138365837556
Sequence698.csv_1: True Class: A, Predicted: B, Probability: 0.9999888442887811
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.9326704801748062
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.6507839783899146
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.9955243950757914
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.9227987774899561
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.9651546443564396
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.7504752527054344
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.7893772698252178
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.6494339291022265
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 0.6475700792405943
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.6043274048054851
Sequence707.csv_1: True Class: A, Predicted: B, Probability: 0.9999444910860704
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9818381403089451
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.999915213996093
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.9999668283219474
Sequence710.csv_1: True Class: B, Predicted: A, Probability: 0.9998130296090896
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9711850927253477
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.6411338304169747
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.7792504990744896
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.7646701074653456
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9999999898278092
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.6779337603837811
