Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999999651433966
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999078266231
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9392788387462555
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999339574660799
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.5725823577397302
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999961628955077
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999782471536119
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999548287558238
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9987188148846635
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9955118935249825
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999952275
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999930942
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.7813730825362224
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9998859453454961
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.5744168586559036
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999673711
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999727665
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.8766093769207444
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9993420112356776
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999324207202706
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999084970938249
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999915901620986
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999128691
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.5301578048560085
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999997468222716
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999922
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999972
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999963
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.999962909454479
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999928021
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999994967088008
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.8730320849380417
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999886117089404
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999890825
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9964157053210795
