Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.8250964645496306
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999824743812404
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999988889054218
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999261053975
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.6338425111007266
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.905326376697415
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.8931243102446865
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999916861163
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.6573985001451083
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9996031056370626
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.6646837869035683
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999990121897
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999631389901227
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9930244608601941
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9998825542643345
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.999935281457266
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.5137438342769107
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9998134403716191
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.8908537024619779
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999881054548
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9993051230092399
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999898267287822
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9678668089931207
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.81165582908631
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9894456097811877
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.999776063677741
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.6211316384338275
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999651707105137
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999900774947377
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9979625508644837
