Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9973176029978115
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9226353631850742
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9985147629962842
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9840943515568975
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.985062384276142
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.6029116318775637
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9988264034187665
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999036741527
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9933411919145855
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.900275442463585
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999642751298701
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.954028223626519
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9997321201739502
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999630285102395
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.8148412234949313
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999999991627719
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9964085807791682
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9968542878434583
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9988351733841556
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999990764821705
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9220358805856056
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.5370745995514741
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9997195978707154
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9968511502528428
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.6172461947701002
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999999956632205
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.977147612698513
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9978331147597097
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9998968360383469
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999136833267074
