Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9991271277182163
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.999964883019683
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9851553613883912
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9994189633875612
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9996866224633018
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.975856790939176
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9577499462151906
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999999124302171
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.999917592424862
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.983882540054453
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8062498631562307
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9979148157331426
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9986013633153079
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999215540581441
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9878166662235196
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9927518753599947
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999887473353
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9982375129891302
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9429495440075113
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.7959870683850115
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999999925477983
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9994763204405399
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9578311750275306
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999615428091357
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.990252052551556
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999911073725237
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9952292225647809
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9996147341006942
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.7258312713499419
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.999736856467825
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.999999999893276
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9994887724569708
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.6701836736687797
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.99999564116015
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5201556505366757
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.7708657664810045
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9247905682152636
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9249512786582686
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9998654166290109
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999999653352369
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.953348118119689
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9997250484280721
