Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9979663727736117
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9580107650256685
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999511327187538
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9994666183426847
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999960008225288
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9990418938034238
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9986348568292789
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.999998143590206
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999731199337
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999978924681586
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9893811775834016
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9134477456642465
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9972098160317522
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.739226584237608
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9049081220696443
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9704458327557609
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9995651588637674
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9998272084049977
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9967360171419765
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991345
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.575930041864974
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.7388970215031577
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999989880698
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9991864617673577
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9993659370522018
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9883962018212965
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9992907351050354
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999939631091717
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9998727774196302
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999994199745954
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9053878137956054
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9998884291942187
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.575939312228104
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9885142511905031
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9997260651894764
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.973177801866543
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999736845767
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999991300532445
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.903181540556855
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.8261993810814132
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9996669816146718
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999997827665666
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999017044038996
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9991087154384359
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998068452
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.964373331325225
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.7686606687827626
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.997625245165138
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999979894698899
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999847953209937
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9571873191076312
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999995105521398
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9427708808482549
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9958493578865036
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9888835757445474
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999796717661
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9459547595774278
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.6088891767380393
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999676996733473
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9999969861096782
