Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999300577843553
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9935439030917155
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9736419808710963
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.6196496427103635
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999287065080101
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.6022486318203446
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999913247739021
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9975156108136845
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992064049
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9690899039962214
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9995818022894442
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9289245659723374
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999379140925778
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999407835209645
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.8710383284026885
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999925208801737
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999995689171689
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8359234644615615
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999013250647141
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999635029497481
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999432938284922
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.999913416460074
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999986419536057
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9264523732499983
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.719639014847604
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999920194287631
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9966583707148807
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.7666847524161825
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9653007331596626
