Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence613.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence62.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence644.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence645.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence649.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence652.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence659.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence677.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence679.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence68.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence688.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence69.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence690.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence691.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence698.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence704.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence705.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.5033288948069241
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.5033288948069241
