Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999944212265448
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9990044226221427
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9945265878509555
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999917380054
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999998525688271
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999448
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999996481977185
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9609370709457581
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999944144
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999970075799
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9221555115372226
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999822593105091
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.8992196303753989
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999959497
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999147478669995
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9935394438382055
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.999999917954053
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9998710636116174
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9991542755220862
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999962891853408
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999988595328
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9992412949252809
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9998053986385551
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9996966238707787
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998672
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999830464418319
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9904250493311318
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999628460013964
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991979642
