Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9992277488522799
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996485853
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999886837140173
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999846744116
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999999299335792
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999898561
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999939
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999932286
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9976918269496131
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.998164466664116
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999886108670865
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998913047
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995648
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9999981210106161
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999849616322
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9982446086783222
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993699307
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9816726147686496
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.6860480034480239
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999995800759902
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9967583128476423
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996843277
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8144768186526288
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999765133345
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.8346711346172597
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985569539
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999852
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999977
