Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997781
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999924253732
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9923315094917877
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9915096696721446
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999407259055
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996718
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9997931089337243
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999978463848442
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9802219565974641
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999716299950112
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9998046849520621
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999969600826
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999465
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9906819605352262
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999986721
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9988983257778469
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999998989807044
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999977
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9747961683526942
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.8755789475214047
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.8941413301707213
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997279
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999059783047
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999997491523533
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9997061268199166
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.898527288993246
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999841857294197
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9498254062620799
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999998601889903
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989451981
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999961800526002
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.999960648172667
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9999252653897581
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992415
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997923315
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999926344257272
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999601432
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9221114101759604
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.999999947448982
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999996841807792
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999877991724754
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999996703535913
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9956133369037334
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9953094697978588
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999794306663395
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999986426265693
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999402641089
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999838752674644
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999889853685
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998377019
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999999645413156
