Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999397618370576
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999900646123417
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9571410512011999
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9690609765586216
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9817795425367751
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999738426
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9999983081950929
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999931983
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9998708983996064
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9602606729806223
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988513
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9985424999363808
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.5969831600746336
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.5391674937262052
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9993973796085865
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9929874453537495
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999975494
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999691410681874
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9645648987636427
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999848345467
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985193353
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9277677105650066
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.999995024695927
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987086711
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9996715164534347
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999992931252116
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999996633015903
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.999525858085498
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9967985154370421
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9995486074074256
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.7928862221309365
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9078387082554178
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9996112819977618
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9426727765063893
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9989097234657222
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9862758056686416
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.999998676254031
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999664893976297
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9998266127730541
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9936743752890188
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999104956481797
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.978658569620768
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9698909514254407
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999258896313
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9983669141934186
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9997053748869252
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999997350645541
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999841030031
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999988432877459
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.8480833745399193
