Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999311256486423
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9935208912352135
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9737784268065374
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.6228993970079983
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.99992872176998
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.6011894714401617
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.999991171218541
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9975288219781555
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991947335
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9681711971971372
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9995799751378734
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9300511164817513
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.999937831532064
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999404948496423
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.87144031854985
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999924064200723
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999995718636089
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.8359588471720785
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.999903157583573
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999646165581311
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999431314373951
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999122032135009
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999986136598432
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9262783677426856
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.716673007087067
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999918960998929
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9966268403463913
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.7664304307833991
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9645341026886484
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999452105622098
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9583607520170984
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9999389728784486
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9562751892257225
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999994924
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9941512267177455
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9999656905503608
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.6779639978075186
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999131454764
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9999865851161532
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.7577801661877132
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.983222633293674
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997303
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.6684639963994798
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.978515149550721
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9992050942251315
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999304379063625
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971730782
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9833119992098008
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9972629866579977
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9778965849575062
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.995468636530761
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.8052399104811429
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9931327757331652
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9842469999471128
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.9998679267990409
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999947719780012
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9997594223832252
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.999978392224965
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9089301577135583
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990120267
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9999766708585398
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9992968467070847
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.6615940178072373
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.8412501290420556
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.80366647475723
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9993301597452032
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9747034739994461
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999926468136433
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9993590683536865
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999951021
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.7316290962597843
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9999994997920691
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9325334313931507
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.6199003935420317
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9999983341684142
Sequence616.csv_1: True Class: A, Predicted: B, Probability: 0.6631653435783744
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9993378247208293
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999906941939869
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9849756624963213
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9960529689930834
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9199627391438266
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9999922237211766
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.8246753104499568
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9997560124760928
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.999884518496524
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9800277073871134
Sequence626.csv_1: True Class: B, Predicted: B, Probability: 0.9999942085476956
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9999999971674789
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.5625740060480362
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9996044186415114
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9975575832128446
Sequence630.csv_1: True Class: B, Predicted: B, Probability: 0.9974784958113028
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9999066834905382
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9990751854262623
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9997607997935747
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9678714841103725
Sequence635.csv_1: True Class: B, Predicted: A, Probability: 0.9999999994526667
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.9512381116922713
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9847037203542106
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9658284490304182
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999993373462023
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999776242922
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9174913075558297
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9868464077085795
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.98504614449533
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9990443615560933
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9948866590081651
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9917463750559982
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999958273
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.970501618445856
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.9903429877937497
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999998999232773
Sequence65.csv_1: True Class: A, Predicted: B, Probability: 0.5755733292638263
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.8306030245256731
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.9998986675602065
Sequence652.csv_1: True Class: A, Predicted: B, Probability: 0.9978993464899868
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9781586918945923
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.6372343358536591
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9934573761765163
Sequence656.csv_1: True Class: A, Predicted: B, Probability: 0.9999931447044713
Sequence657.csv_1: True Class: A, Predicted: B, Probability: 0.999995838220613
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.8525432384330794
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.8307889057242622
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.6983512206147582
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.7139229150748853
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999953708413917
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9024844848074218
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.9768216138735275
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9999961070792488
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.985047759428367
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9978008926490918
Sequence667.csv_1: True Class: B, Predicted: B, Probability: 0.9999999565243858
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9842756400485839
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9991893558267162
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9998850325692611
Sequence670.csv_1: True Class: A, Predicted: B, Probability: 0.8680022517403162
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9998402540436915
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999546724099532
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.8700939908403604
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9978526101516999
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.7433548637244292
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.999999991992607
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.997139514489043
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9999501720198751
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.999911397858367
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 0.9792883718484732
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9963526185318408
Sequence681.csv_1: True Class: A, Predicted: A, Probability: 0.999999994362425
Sequence682.csv_1: True Class: B, Predicted: A, Probability: 0.5453542150496804
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9998809091229865
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.7273681233422691
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9918069870277042
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9974426839909232
Sequence687.csv_1: True Class: A, Predicted: B, Probability: 0.99898241141951
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999989365025418
Sequence689.csv_1: True Class: B, Predicted: A, Probability: 0.9998451142907236
Sequence69.csv_1: True Class: A, Predicted: B, Probability: 0.9995615110956112
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.999992798582297
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.9578873782541687
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9952157525567025
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9979583204290436
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.999999991025109
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.9999999997141743
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9987754494069417
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.5113821767227176
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9967431348684178
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999999509011138
