Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9995916201992867
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9999999935715349
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998856
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999976
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9980741391833203
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999961
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9931369772270998
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999997428007391
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998751128
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999304618456464
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997421
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999888194879558
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.950954987428894
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995140867
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999875988206
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9329320630273609
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998607
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.8732776086866062
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.6079937784733169
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994999149
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999414
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9999999096088249
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999001207
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999991553943054
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9954175278168774
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.6118497385331442
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999791174675646
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989968
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9916077872055077
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9986583819951319
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.999990237556128
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999997225432806
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990272915
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.999999793119295
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999742762473685
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
