Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9965779458199993
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7680882405442259
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.7660935072051158
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9738571733667035
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9140153070166374
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7316283921797355
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7953020141410407
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.8873750187607966
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9886663255176802
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999568580589296
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.5628261346003498
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9902665587511675
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9174838088340846
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9906143076084412
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9770286838086013
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.8440691282871965
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9865171640598309
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9893197495094891
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9214751538895533
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999996252962234
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9778253234705636
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.994307951275895
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.7179930784197652
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9997982459850984
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.7547716111834993
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9941522254592662
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.999887908121441
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9968548369990422
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.5906466886451969
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9998904476811576
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.8932543936585768
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9996605552730908
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9357827734254669
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.8252336682693404
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5682203594084515
