Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9992148983510349
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.8149187128637578
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9687710956854789
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9348282982683835
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999982700056707
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999998839691234
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7305033380442302
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999416039297488
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.5587511748296325
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9648354364943885
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999588968689904
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9445316031632357
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.7906716612534014
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.999884453021968
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9999868427356481
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.5339648445351225
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9986454308432604
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999652169138572
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999823072230719
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9890806028479234
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6005668395565004
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9987044348925589
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.5183023424537287
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9998040720155491
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.6041567542109856
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9572138508393865
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.5037463627559594
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9998187788393738
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9995871822537231
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999966958945347
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999026802
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999790507323
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.8155148286193314
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9975084595852505
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9942402045934595
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9591531181993518
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999148510507669
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.7468811352365686
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.99885611499423
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9933380950213706
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.8303951742226374
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9875889898503959
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9628199972792083
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.8371343594123031
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.5819020107924762
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.7666794790573012
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.999999999921731
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999445793341136
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999153241627
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999516044059849
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.5671787533002712
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999999894222928
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9994354279455844
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9878217756925818
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999925627324022
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.6565875242270747
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9941513635846742
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.6335192047602003
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.99665545521347
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.7956904163671948
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.8751766032968769
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9999963486213673
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.940738784925771
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999996579323891
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.909421659070099
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.9999999091059861
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.995663101899495
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.8719749627557026
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9995714547192592
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9998290139752405
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9533648516129856
Sequence612.csv_1: True Class: A, Predicted: B, Probability: 0.9684989933375028
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.7140103756694
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999993432548028
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.6925639735590411
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.99999824412361
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.7591643873273463
Sequence618.csv_1: True Class: A, Predicted: B, Probability: 0.9999999974366844
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.999999987600749
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.8888120554161447
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.5159314156779016
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999997970298864
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.6695653412264271
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9106506874988713
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9999208759359367
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9795205967487584
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.9993397432883311
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9167635348262066
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9848673424347112
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9993211323207689
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9994236318017747
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9989918730164534
Sequence631.csv_1: True Class: A, Predicted: B, Probability: 0.6583933739231406
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9648049657878457
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9999999996331449
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999874811849087
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.8574205561063158
Sequence636.csv_1: True Class: A, Predicted: A, Probability: 0.9999999595026468
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9836134051046019
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990057
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9660396469170506
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9756311729999864
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9533218513558753
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9935509688601026
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.748115271031297
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.999236611701841
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999999949254684
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.5713145706373749
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9961208170343474
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.8034512260594858
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9993629207346615
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.7546622538730942
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9999070768259023
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999851303322863
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.7825045431904892
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9993409108796121
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.7955206057927546
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.992768569287253
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.734268509034572
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.999999999996541
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9774876353308899
Sequence658.csv_1: True Class: B, Predicted: A, Probability: 0.9981457161717061
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9937331991425263
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9997724677015597
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.9546645018458523
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999948465069735
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9996909021633864
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999192396365544
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9388416611167445
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9867249317630847
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9993022611656783
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999925
Sequence668.csv_1: True Class: A, Predicted: B, Probability: 0.9999900398183078
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999999972390018
Sequence67.csv_1: True Class: B, Predicted: B, Probability: 0.999988546060324
Sequence670.csv_1: True Class: B, Predicted: A, Probability: 0.6892896876204484
Sequence671.csv_1: True Class: B, Predicted: A, Probability: 0.9460034911590367
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999946463977868
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9960907630066183
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7786023500952354
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999961
