Sequence549.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999950059273234
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8788035240359465
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.6608910140982415
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999999961485686
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9854301960798277
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.999685699834356
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999838535
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999958
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9992107956996885
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9986421913967749
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990710989
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.999999998680535
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999851865243977
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999744781160766
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999834346827
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.993779474213181
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9979584990991193
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999997529793908
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.999953563507065
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999434369
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999579416887729
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.977562394534345
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999956716206
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.7674970013169161
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.993235133927767
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.7922220043998028
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9999999987676063
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9894397808523402
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999999
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999999
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.99979985304065
