Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999929802780816
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999828551654
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9942118274861922
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997942
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999347140213
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999140482
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9692207607145461
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999981
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9446658608022308
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.999999999998823
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9976000833825956
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999970407
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999710433479
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9971173669300504
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999994
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999250944592104
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999991
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999806182755309
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999999999993891
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977674864
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9994855787919695
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999996612133524
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999982744992554
