Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.999171511942586
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999973326916284
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9991279677952831
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.8943966621845414
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9998940976926697
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989584046
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999927754624207
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.99999997377719
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999939623818577
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999964258915
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999653745121
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999983561353551
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999998045724511
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9964787049616556
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9692253512227871
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9933149170419827
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9981715043370623
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9998492224399976
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998693253
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.8632759737421172
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.997175717511728
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.999999998555014
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999198294648917
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999842145567
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.6629535709267037
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999378
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.999999999985787
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9994766742536659
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9893426222730839
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9986182341394674
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9951235645808971
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995093
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999932
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999956704
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9885548510598945
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999262412
