Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9901563552000109
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9999950382743094
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8974781082854116
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.996974760092007
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999682717573
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.6227921001974344
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.999999494974632
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999738432846145
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999716
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9904704914439281
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9148357171711522
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.976507924715028
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9565370354251016
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999887954796293
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9922900016049164
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9659085469485057
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9992073861211557
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994332399
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999992846679513
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999155985954993
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6663738366595879
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9390484136887803
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999758603921
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999970551811134
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9999782360900912
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9992203431212123
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9990734116798239
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9998276610553888
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9128884623202331
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9998297702255238
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999485600035268
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999991006198586
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9804416730586364
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997592
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9999999950404167
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9993557181091627
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999263464538
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.7461455060853218
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.8726968859705885
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.5503591262396099
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.6859643170687056
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.999654451421388
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9321390397272372
