Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.8073113323889354
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.7465964221491
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8638549709857859
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9988554852543543
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9934729045461049
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.6731794887174141
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9899803680362161
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9899710171100823
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6053136753444357
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9998806586601132
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9997154670295106
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9755599570216108
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9468480457781066
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9975109775449417
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9995706675524298
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.8819352180616764
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9927725014585406
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9516573137395405
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9926289853268188
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999630842674101
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9996318186275454
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9912946356597941
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9999718583570532
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9731645556764005
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.999380220771671
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.6068628879095641
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999211832691339
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.9721952340069562
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9862333811245088
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999040938170604
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9990291766207332
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9949109788596644
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9882372644876475
