Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9364350036786163
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999972
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9887653129636723
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976303627
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999487559
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9589821352468605
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9763192259879127
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995093
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999999383177514
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999968050504
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9516430956043462
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9995126819506776
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9997031581098961
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999873915396
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999691873976023
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9964258887503495
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999994096916053
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.6887157104325432
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999894954168881
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9999571560885581
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996608
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: B, Probability: 0.9601261766097717
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9965943440199119
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999718133081
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999971778800348
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999999755550282
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.6922606559818515
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999992
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999999625232251
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999851
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.999836621436809
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999873649371
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.5825503127488627
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.999999306039798
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9998045771751405
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9999955466065137
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9991646823402637
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999997662337088
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999789903
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9989699712662635
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9857897237077529
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9999164592671203
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9995097467787191
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.671154724006767
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.999999995299085
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999981527622747
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999874850377
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999994486853314
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999905727
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999965282
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9999999678492549
Sequence6.csv_1: True Class: A, Predicted: B, Probability: 0.9848935987368092
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9993720078897232
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9995884191904271
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999959475455
Sequence602.csv_1: True Class: B, Predicted: A, Probability: 0.9847868512580966
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.704257238250833
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.997003733975527
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.5835175435381966
