Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9998296402682695
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9817610164658025
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9952757743580459
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9997513691908879
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9991072138572202
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.999974513781591
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9978725061930566
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9936693786767589
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9794601659924134
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999769606672932
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999957526517025
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9988802902448297
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999315575482142
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999083190942748
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.999775400924029
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8763974764139085
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9999207131711463
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999228460802476
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999985752229629
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9872793759198484
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999917705178989
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9998881433922181
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.6519999754379407
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997973046
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999996578415381
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9995611360799096
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999399
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9925327953936203
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.8161144262963094
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9983265986765048
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.7413928645881508
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.6976564979583878
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999998779681202
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9177315308695034
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9999971445821244
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9689628832935298
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.6009671277897415
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9440250225551853
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999954973678242
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999668568367158
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.8665778103219172
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998846232
Sequence587.csv_1: True Class: A, Predicted: B, Probability: 0.7479899736082399
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999963010027
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9978687181288457
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999991891110683
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9999804975578603
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.9999975552826418
