Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999414550618528
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999906190138927
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9537141401218565
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9716113278251711
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9825589841567003
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999764685
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.999998162309316
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999933955
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9998674762665861
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.961261207665499
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989064
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9985716782337146
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.6238425810407866
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.5501992771040545
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.999428457160798
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9931680549031799
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.999999999997599
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999683242742629
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.965155511555519
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999861041374
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9999999985700014
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9254120423906813
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999948500930921
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999987748919
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9997030756087223
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999993112142905
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999996746865651
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9995312235317079
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9968814123842695
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9995640530637946
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.8039797188418689
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9048348430548501
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9996044731250625
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.942546107078702
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9989379229229253
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9854633017054095
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999987110007067
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999671621499805
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9998395894425552
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9933714278522764
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999072683263293
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9790172760153754
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9720443408777745
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999280396585
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9984800074546463
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9996975261358089
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.999999725514992
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999999848929876
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999989303245869
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.8514698935273737
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9999989103357956
Sequence597.csv_1: True Class: A, Predicted: B, Probability: 0.9999969597118687
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999995353440418
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9999999642114733
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9999870634326067
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997928338
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9998565613840138
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999995907769734
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999633255404
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982849
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.6575597139587094
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999997249719561
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9677582808457907
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9665070006608145
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994685319
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999652689
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999661882
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999957196
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9999985196305998
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.6095193058696855
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.9999999918807488
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999923
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.9917130342282642
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.9998373799665783
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.806946013741917
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9518781799271884
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.824110045797251
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.999999802698143
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9977302816409525
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999933343
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9350818411885532
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999986250888577
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9991560930172878
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999019234514458
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.9999999981986984
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.977389799042546
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999271954203902
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999878528
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997969
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.6531431687621689
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993688936
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.999876601010495
Sequence636.csv_1: True Class: A, Predicted: B, Probability: 0.999941258577656
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984289
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999449
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.9999849995000207
Sequence64.csv_1: True Class: A, Predicted: B, Probability: 0.9828083489994875
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999987
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996573
Sequence642.csv_1: True Class: A, Predicted: B, Probability: 0.9968604997547034
Sequence643.csv_1: True Class: A, Predicted: B, Probability: 0.7449781340269205
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9999996141050912
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999939848325
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9997441054119341
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.9999652871686394
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9999977861441266
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999747686
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9990294265693055
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.980793950445871
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999942499044836
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9999994903187299
Sequence653.csv_1: True Class: A, Predicted: B, Probability: 0.9956374052024689
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.9999704172744415
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999998
Sequence656.csv_1: True Class: A, Predicted: A, Probability: 0.9901718880127227
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9985682614456409
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999998005544896
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.999999976934759
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9999708097299991
Sequence660.csv_1: True Class: B, Predicted: A, Probability: 0.999979089821018
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.999977878413166
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999994799
Sequence663.csv_1: True Class: A, Predicted: B, Probability: 0.6513864928976317
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.977821532624809
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999988517
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.8302726184282571
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999893820834209
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997551
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9772464128540058
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.8678582057331655
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9799497532247056
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.9040970061275065
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.7396197247085118
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.8321144631083617
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9905807412800699
Sequence675.csv_1: True Class: A, Predicted: B, Probability: 0.9764260646699074
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999983471788506
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999977694118806
Sequence678.csv_1: True Class: A, Predicted: A, Probability: 0.938313226996265
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9973055544717433
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999702934461314
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.5887978525893761
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990242
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9751519226345094
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.9909818264588359
Sequence686.csv_1: True Class: A, Predicted: B, Probability: 0.9981675551981953
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999998592244999
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991438
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983300362
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9948465830436223
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989113
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.7312244364169839
Sequence693.csv_1: True Class: A, Predicted: B, Probability: 0.9999972027855256
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9995545936326241
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9999998784159411
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999977
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.9143910647337875
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999731719
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999967347392194
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9969513613874282
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999919642611916
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999853499870162
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 0.9999992481807285
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999992820208432
Sequence703.csv_1: True Class: A, Predicted: A, Probability: 0.9913870851506021
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9999999989540953
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999829018
Sequence706.csv_1: True Class: A, Predicted: B, Probability: 0.9995331347406091
Sequence707.csv_1: True Class: A, Predicted: A, Probability: 0.867701376730097
Sequence708.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999545
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.999999318400783
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.999343700381031
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.9998480103415124
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9985569640058618
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.9999997209583503
Sequence713.csv_1: True Class: A, Predicted: A, Probability: 0.9999997047251246
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.965194980711673
Sequence715.csv_1: True Class: B, Predicted: A, Probability: 0.9999999202027693
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999999981731649
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999998618015462
Sequence718.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999826
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence72.csv_1: True Class: A, Predicted: B, Probability: 0.9593555338360086
Sequence720.csv_1: True Class: A, Predicted: B, Probability: 0.9855391938032061
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999918
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999950632802215
Sequence723.csv_1: True Class: A, Predicted: B, Probability: 0.9999409946925416
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999233498
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.7426325589389784
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.9999940813019865
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.9999999893012695
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence729.csv_1: True Class: A, Predicted: A, Probability: 0.9998580207437492
Sequence73.csv_1: True Class: A, Predicted: B, Probability: 0.5737183201785246
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.99733831173488
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9990684647249524
