Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9984240353466594
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence550.csv_1: True Class: C, Predicted: B, Probability: 0.9998539496228754
Sequence551.csv_1: True Class: C, Predicted: B, Probability: 0.9997665965767191
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999982118788663
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9465094381125867
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.9944140469250161
Sequence555.csv_1: True Class: A, Predicted: C, Probability: 0.99972576928858
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9998284091391778
Sequence557.csv_1: True Class: A, Predicted: C, Probability: 0.92094889029178
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.6083609733068381
Sequence559.csv_1: True Class: C, Predicted: C, Probability: 0.9929417593972388
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999998022233428
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9133297387222774
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9718604358040496
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.8855358029916475
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9999961487094522
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999398678044964
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.96099430750487
Sequence566.csv_1: True Class: C, Predicted: C, Probability: 0.88977242817413
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.7464195444873568
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.99727620761288
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9997930367861549
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.9983338019839608
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9992070364924208
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.999999734852053
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9771497801514744
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9994630407587712
Sequence574.csv_1: True Class: A, Predicted: C, Probability: 0.999999999999999
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9945250604297015
Sequence576.csv_1: True Class: C, Predicted: C, Probability: 0.8828482137481035
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.644041499800783
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9994341536126423
Sequence579.csv_1: True Class: A, Predicted: C, Probability: 0.9996062006707115
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9424485387525342
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9794428320415228
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999999999995875
Sequence582.csv_1: True Class: C, Predicted: A, Probability: 0.8659530619157472
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.9513455322346629
Sequence584.csv_1: True Class: C, Predicted: B, Probability: 0.9991343892133783
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9793681083737297
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.650841585247868
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9184833198377819
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.8262180061913634
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9724747364989005
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9998649924089151
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 0.9999970852897548
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.948947571099816
Sequence592.csv_1: True Class: C, Predicted: B, Probability: 0.9999999927784409
