Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.998952357900879
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999066075710481
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9865216778289511
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9832293615177982
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9989535600538683
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9676811837487413
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9849386563920401
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999999960913337
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9998615191825047
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9997471181120167
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.7951025929918354
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9978591252265726
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9994098348128853
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999839810192562
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9974234642592804
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9163140960802639
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999348507415
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9933506148085904
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.900698512069451
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.7525569176606793
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999999961453055
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.8861800865995547
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.8880486832603923
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9999910957795444
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9664813288693417
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999427483959356
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9957556789845405
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9870707178841651
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.6143371608477068
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9940991298307319
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.999999987914503
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.910632705420777
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.5159385053475528
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9999966685298219
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.5777026576208584
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.5293086450419571
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9972911296007232
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.7418694115242062
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999569266457684
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9999997040409736
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9293926099026304
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9998176764827515
