Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9278584153612431
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7698405496031117
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9990068263343412
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.8547430379664558
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999848098920503
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9967326214028129
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9361037372965095
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9995283186409735
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.6807325362334593
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9807193169321601
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8847621768310241
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9930351419470901
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9811602815734298
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.7894206244359261
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9987299639248408
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9756977296587819
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9704865129601142
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9996229423651416
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.998361692336182
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.999766177649166
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.6307284415221466
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9905031512771921
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9997648644722417
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8783417929209324
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9986546320897645
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9861907144562597
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9830411774532957
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999904662638153
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9996405642084466
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9749247943966032
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9939597186162034
