Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.8932061094958748
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999997074327929
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999964280795731
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999995948335892
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9027050598041358
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.5531728904390961
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.7029158250440015
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999775573337698
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9401781618136339
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9816214090819518
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9127850562638222
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999541808
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999893072510805
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.5706875045153463
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999172357711354
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999900180066386
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.6337773242431644
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9996242735163116
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9624857774118531
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9888763978871568
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.6625822543472772
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9999511487766987
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.924474737115516
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9773937754053856
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.8853212171475834
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.9825387678987175
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9002723549895328
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999909917441792
