Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9998910499438863
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999787367
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.999999999996932
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990465025
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9998983189437768
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999961
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999920379
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9994352964590425
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997371
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999973
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999972331
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999982665465
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9999999857948139
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999746
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9999956633075517
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999983251268
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995007051
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999900802381
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999970985114969
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.8394900157925573
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998814
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.999949132252656
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9745585696080218
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998622697
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999847476489424
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999994314689
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9963872041004191
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.7649442022506331
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.965850705521234
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994871416
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999829711624096
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999685
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999717775
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999720806
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9999529743997505
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999785
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998678
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999976094
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999958913418
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999997284375708
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999973
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.9998218886309379
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999981159010624
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999808854417991
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999982992
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9999810341884889
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999999969145236
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.99997999005823
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999955331625
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.8525535358871149
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999997494009912
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9867172276919904
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999741
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999318903
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999980205
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999961
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999999992895987
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999916
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999694
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999999893722412
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998408486
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9971518410183012
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.999999987115511
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.7423986290672883
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9786715589030566
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999954
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977370414
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence655.csv_1: True Class: A, Predicted: B, Probability: 0.9992434004651701
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9447461884617215
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9973891131422049
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973126
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 1.0
