Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999969523398
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.999999958134521
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999745809
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999996975194
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999978313575
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9982635831445524
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9703256029826556
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999940775877
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999888362774
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.999999998870917
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9857447012358552
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997831
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992484
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999985760756078
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999998
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9978181415077861
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.6137550407598998
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.9903505363013522
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999692192
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9958506082779824
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9879222749108625
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9351531207503612
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998878365
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990357681
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.999999999815194
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9962225330139493
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999389682480716
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9502874713208
