Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.6730268084403453
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9988704370550434
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9994806537822163
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999939124632
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999041858
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.93363420874746
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.998443085958178
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9980223016212146
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999998556707006
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973517
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.999992955860772
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999682163
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.8599066100988819
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9798854814190003
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9999999613488717
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999994189986047
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999800292
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.6757078743933481
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995530757
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.7421244086515014
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999973851148
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999887532336758
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999991015392262
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9999999448175733
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.6850680672909887
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9820521099657753
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999996990821078
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999989658368704
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.9911815802466698
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9995531536638538
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999989695778612
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997164748
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9963350224587055
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9747827467009682
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9999759404849681
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9999908127758279
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9580541791338835
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999972
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.5019793741177603
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999989750230461
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.999221414174026
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9997627893125945
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999962118
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9875500500212037
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999957484998747
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.8742745563029843
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991772557
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999535305
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.999998230150172
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999755036
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9661041284635481
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9766904281198494
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9996327620850912
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9900088731558465
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999995834675722
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9999567669673611
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996971
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9167315662710742
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999971396
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.8339156006161245
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence61.csv_1: True Class: A, Predicted: A, Probability: 0.9999999993753775
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9999936479386835
Sequence611.csv_1: True Class: A, Predicted: A, Probability: 0.9601924852850579
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9999997216226977
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.8446531785093647
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.8004860725445669
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997099
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9989825207449237
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.999953992779292
Sequence619.csv_1: True Class: B, Predicted: B, Probability: 0.999999945692771
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.9873630480603827
Sequence620.csv_1: True Class: A, Predicted: B, Probability: 0.9997843576574054
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999998400635723
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.8220198882779611
Sequence623.csv_1: True Class: A, Predicted: B, Probability: 0.9939196430844108
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999723929551421
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999792
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9344551487738247
Sequence627.csv_1: True Class: B, Predicted: B, Probability: 0.9999999988419241
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999866964772214
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.7098305506045317
Sequence63.csv_1: True Class: B, Predicted: A, Probability: 0.996501666810775
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9975677658317924
Sequence631.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997021
Sequence632.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999593644
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9953691292155606
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9290961890644814
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.7819909128121846
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9992975910396551
Sequence637.csv_1: True Class: A, Predicted: B, Probability: 0.8460456151509222
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999991780301577
Sequence639.csv_1: True Class: A, Predicted: B, Probability: 0.5732853117326748
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.9691695440655681
Sequence640.csv_1: True Class: A, Predicted: A, Probability: 0.9528892649997648
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.9935065011862401
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.9999999978788963
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993995583
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9999996217275959
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9623313602412367
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: B, Predicted: A, Probability: 0.9999782595972905
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9998214655961383
Sequence649.csv_1: True Class: B, Predicted: A, Probability: 0.9910374874983853
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.9999995629705408
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.9985562762610317
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9999981931837504
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.9998485055061381
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.9999998959210389
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9998160655828933
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999988993
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 0.9999999938902774
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999684
Sequence659.csv_1: True Class: A, Predicted: B, Probability: 0.9714003711677617
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 0.9937278042527706
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.999999998072754
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.9999966259053154
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999998664472065
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.999998824064362
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.9999998954013264
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999167682789
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9924804506330964
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.9999035171403422
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.5836063827733416
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999633376534
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.9985250911736783
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9996520140999239
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9706929396562265
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987547714
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9988281238516147
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9999952735884718
Sequence677.csv_1: True Class: B, Predicted: B, Probability: 0.992163521069168
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9947252169121237
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9765204769775233
Sequence68.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999715530993869
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9999999747212287
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9352693079563423
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999986994358948
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.8649504578601419
Sequence685.csv_1: True Class: A, Predicted: B, Probability: 0.9845304831308967
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.9988518559441554
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999871026572923
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999347804
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9999999751583806
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.9966769199453329
Sequence690.csv_1: True Class: B, Predicted: B, Probability: 0.9999899590932498
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9999160431931012
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.9995082469220488
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999966984
Sequence695.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999882945
Sequence696.csv_1: True Class: A, Predicted: A, Probability: 0.9757585346691469
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.9999924816016826
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence699.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999790651
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9999992754670773
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 0.9999307049286095
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999571
Sequence701.csv_1: True Class: B, Predicted: B, Probability: 0.8574829527702794
Sequence702.csv_1: True Class: B, Predicted: A, Probability: 0.9946602525358571
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999281696
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9999997301179087
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9998720601537662
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.9999198849181724
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.999981688960018
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999440043066
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9222145271655957
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.836898109455663
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999999844227829
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.5729977447323444
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9836787050297617
Sequence714.csv_1: True Class: A, Predicted: A, Probability: 0.9863127743289006
Sequence715.csv_1: True Class: B, Predicted: B, Probability: 0.9970349182617485
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 0.9999949110354535
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999103622603857
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999851
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9999995555123985
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.6935753199199073
Sequence720.csv_1: True Class: A, Predicted: A, Probability: 0.9999926755409887
Sequence721.csv_1: True Class: A, Predicted: A, Probability: 0.994829970934678
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.9999999425130144
Sequence723.csv_1: True Class: A, Predicted: A, Probability: 0.999999998075284
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.999999998809638
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.9999853494049294
Sequence726.csv_1: True Class: A, Predicted: B, Probability: 0.9999284883934764
Sequence727.csv_1: True Class: A, Predicted: B, Probability: 0.6836957406408184
Sequence728.csv_1: True Class: A, Predicted: A, Probability: 0.9900699660497368
Sequence729.csv_1: True Class: B, Predicted: A, Probability: 0.9986751793763182
Sequence73.csv_1: True Class: B, Predicted: B, Probability: 0.9999886012186282
Sequence730.csv_1: True Class: A, Predicted: A, Probability: 0.9999999755912405
Sequence731.csv_1: True Class: A, Predicted: A, Probability: 0.7479712785890754
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999941
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9999995696914553
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9972592935104232
Sequence735.csv_1: True Class: A, Predicted: A, Probability: 0.9998989158742638
Sequence736.csv_1: True Class: B, Predicted: B, Probability: 0.9892641331634145
Sequence737.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.99999999991432
Sequence739.csv_1: True Class: A, Predicted: B, Probability: 0.999996630470338
Sequence74.csv_1: True Class: A, Predicted: A, Probability: 0.9710862380833055
Sequence740.csv_1: True Class: B, Predicted: A, Probability: 0.9999994696838311
Sequence741.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence742.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence743.csv_1: True Class: A, Predicted: A, Probability: 0.7949049340310493
Sequence744.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999996
Sequence745.csv_1: True Class: B, Predicted: A, Probability: 0.6648360544166967
Sequence746.csv_1: True Class: B, Predicted: B, Probability: 0.8461527605594851
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.9998683954465428
Sequence748.csv_1: True Class: B, Predicted: B, Probability: 0.9999972644294259
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence75.csv_1: True Class: B, Predicted: A, Probability: 0.9788702727729414
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.8484329956341365
Sequence751.csv_1: True Class: A, Predicted: A, Probability: 0.9999999954211852
Sequence752.csv_1: True Class: A, Predicted: A, Probability: 0.7295941682766641
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 0.9999786993766259
Sequence754.csv_1: True Class: A, Predicted: A, Probability: 0.9999996600899224
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.9716645910046635
Sequence756.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence757.csv_1: True Class: A, Predicted: B, Probability: 0.9999997815485846
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence759.csv_1: True Class: B, Predicted: B, Probability: 0.9999997430035781
Sequence76.csv_1: True Class: A, Predicted: B, Probability: 0.9579572814577751
Sequence760.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence761.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999897768
Sequence762.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.9827655021010893
Sequence764.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999792
Sequence765.csv_1: True Class: A, Predicted: A, Probability: 0.999998229237554
Sequence766.csv_1: True Class: B, Predicted: A, Probability: 0.999310273011556
Sequence767.csv_1: True Class: B, Predicted: B, Probability: 0.8065434031890542
Sequence768.csv_1: True Class: A, Predicted: A, Probability: 0.9999949552860525
Sequence769.csv_1: True Class: A, Predicted: B, Probability: 0.5602232061259478
Sequence77.csv_1: True Class: A, Predicted: A, Probability: 0.994082466380272
Sequence770.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence771.csv_1: True Class: B, Predicted: A, Probability: 0.984772464468559
Sequence772.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999994674681366
