Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9257970605757949
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9655166101668748
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.999941253747179
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9632571905766408
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.8406698874162203
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9997668895708667
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9544110998520781
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.790167827215614
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.999971615073799
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9958844546355977
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.8132405384907522
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.7372992380717681
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9979532564943044
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9985928693828087
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9987915766222656
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9568978278645831
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9999916090634831
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9918750116545867
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.6469757923473226
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9981044087667864
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9888292558537429
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.9995412613244382
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999575101972253
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.7678793410597421
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.5235514621940534
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.999960478240349
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9998776649828731
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9996875389881993
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.8582728117009067
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9904490797757345
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.7287873142608473
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.930681267197074
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9829775346637515
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.8405622311946889
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.8713014983498142
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9526107971782846
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999993213636248
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9998381386132006
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9884784036058692
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9354420941703359
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.966080199256706
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.745507478888079
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999609557797361
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9988224419281422
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.8246430612109759
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9950051578386334
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9971278853363145
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.999900697886099
Sequence592.csv_1: True Class: A, Predicted: B, Probability: 0.9992505753900792
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999400283845943
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.9999155206839361
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.8613580074921877
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9984322810946861
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9962234022621516
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9987328594393479
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.623381515506629
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9732511743637483
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.8387866277755125
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9954800804531954
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.550350670465814
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9997406039970974
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9831896942790403
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9963149086083803
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9395357178651965
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.9995051272510422
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999766685782586
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.9848048079224364
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9997801185614386
Sequence61.csv_1: True Class: A, Predicted: B, Probability: 0.9278303806918183
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.7830833169046475
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9992483224912789
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.7453828635220009
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9999996821328425
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9846609059273125
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9973816580931529
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.999958332946354
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9413272318190729
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.8684874567877028
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.727568392780048
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.7819615638892882
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9835603004930557
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9917389748849215
Sequence622.csv_1: True Class: A, Predicted: B, Probability: 0.9999980508484156
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.9084864527005042
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.5881928092908121
Sequence625.csv_1: True Class: B, Predicted: B, Probability: 0.9995980231718545
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9830762615713049
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.5565078735146737
Sequence628.csv_1: True Class: A, Predicted: B, Probability: 0.9999914916732052
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9559885719847078
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.6616157360745887
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.9965969452271444
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9999998226329446
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9996805813358407
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.78929335339176
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.999847437442238
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 0.9988770327293223
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 0.9996666470410748
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9786797848468878
Sequence638.csv_1: True Class: B, Predicted: A, Probability: 0.9990560457575002
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.6419222055309752
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.976647893492365
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9871746840738778
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.99991741790914
Sequence642.csv_1: True Class: B, Predicted: B, Probability: 0.636599861226326
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.8861305298177813
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9765192218509281
Sequence645.csv_1: True Class: A, Predicted: B, Probability: 0.9996417428090125
Sequence646.csv_1: True Class: B, Predicted: A, Probability: 0.9952675011947826
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.992255897370886
Sequence648.csv_1: True Class: A, Predicted: A, Probability: 0.9461161814087572
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.7445474624672173
Sequence65.csv_1: True Class: A, Predicted: A, Probability: 0.9994598965950217
Sequence650.csv_1: True Class: B, Predicted: A, Probability: 0.9910113129463778
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.9997352980125753
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9883091471064828
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.6516600547608311
Sequence654.csv_1: True Class: A, Predicted: B, Probability: 0.7772353588267015
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9999997326486909
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9999320712038803
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9806197019919373
Sequence658.csv_1: True Class: A, Predicted: A, Probability: 0.9805492695608219
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.945517512346907
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9980358438364525
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9133091388732578
Sequence661.csv_1: True Class: B, Predicted: B, Probability: 0.9025627314950746
Sequence662.csv_1: True Class: A, Predicted: B, Probability: 0.9829559187283816
Sequence663.csv_1: True Class: B, Predicted: A, Probability: 0.9996435806763828
Sequence664.csv_1: True Class: B, Predicted: A, Probability: 0.9954817561099932
Sequence665.csv_1: True Class: A, Predicted: A, Probability: 0.9954482712882655
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9582058849052864
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999981989504845
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.745301584582427
Sequence669.csv_1: True Class: B, Predicted: A, Probability: 0.9875793217623526
Sequence67.csv_1: True Class: B, Predicted: A, Probability: 0.7931632115169672
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9411916507981204
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9781886586600245
Sequence672.csv_1: True Class: B, Predicted: A, Probability: 0.9999998984941022
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.9999057622346477
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9910111423899239
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9926682960954827
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9999451232510769
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9609823395155759
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9999002871095303
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.6288232615823097
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.99090972458872
Sequence680.csv_1: True Class: B, Predicted: A, Probability: 0.9967907937761351
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.8960322736559005
Sequence682.csv_1: True Class: A, Predicted: B, Probability: 0.999996977184402
Sequence683.csv_1: True Class: B, Predicted: A, Probability: 0.7663783391551318
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9881809938313351
Sequence685.csv_1: True Class: A, Predicted: A, Probability: 0.8437256494878763
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.8048766138168479
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999994269581263
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.5079392636305778
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.99932016144953
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.999514490992455
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9969068489146773
Sequence691.csv_1: True Class: A, Predicted: A, Probability: 0.9989718952661611
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.8831560512015919
Sequence693.csv_1: True Class: B, Predicted: A, Probability: 0.9584989395257881
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 0.994341263884468
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.9470447339693867
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9682538834173607
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.973013173442813
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9086883282635506
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9999702900150733
Sequence7.csv_1: True Class: A, Predicted: B, Probability: 0.9329406039805022
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.5093964543442604
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.6083899541493495
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9727536888983899
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.9898225002388716
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.9999974561041038
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.8148642215431832
Sequence705.csv_1: True Class: A, Predicted: B, Probability: 0.6112594072081783
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9812561717610515
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999076940797665
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9879536038590732
Sequence709.csv_1: True Class: B, Predicted: B, Probability: 0.8502216971657811
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.9918262587732866
Sequence710.csv_1: True Class: A, Predicted: B, Probability: 0.8413515320658369
Sequence711.csv_1: True Class: A, Predicted: B, Probability: 0.9665105646303622
Sequence712.csv_1: True Class: B, Predicted: A, Probability: 0.9999953813546809
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9560166796295511
Sequence714.csv_1: True Class: B, Predicted: B, Probability: 0.7731300885082819
Sequence715.csv_1: True Class: B, Predicted: A, Probability: 0.9999757003810128
Sequence716.csv_1: True Class: B, Predicted: B, Probability: 0.5127273657147715
Sequence717.csv_1: True Class: B, Predicted: B, Probability: 0.9987286160411135
Sequence718.csv_1: True Class: B, Predicted: A, Probability: 0.9996360105359418
Sequence719.csv_1: True Class: B, Predicted: A, Probability: 0.95978010637958
Sequence72.csv_1: True Class: B, Predicted: B, Probability: 0.9999635686870955
Sequence720.csv_1: True Class: B, Predicted: B, Probability: 0.7378708852184086
Sequence721.csv_1: True Class: B, Predicted: B, Probability: 0.9647873200530207
Sequence722.csv_1: True Class: B, Predicted: A, Probability: 0.9984703440861865
Sequence723.csv_1: True Class: B, Predicted: B, Probability: 0.9998961307332895
Sequence724.csv_1: True Class: A, Predicted: A, Probability: 0.9324849451179875
Sequence725.csv_1: True Class: B, Predicted: B, Probability: 0.7113889721955833
Sequence726.csv_1: True Class: B, Predicted: B, Probability: 0.99936887509539
Sequence727.csv_1: True Class: A, Predicted: B, Probability: 0.9997896373663048
Sequence728.csv_1: True Class: B, Predicted: A, Probability: 0.9998566758065515
Sequence729.csv_1: True Class: B, Predicted: A, Probability: 0.9653174296655979
Sequence73.csv_1: True Class: B, Predicted: A, Probability: 0.9996273791290605
Sequence730.csv_1: True Class: A, Predicted: B, Probability: 0.6573599156686072
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.8635415044646703
Sequence732.csv_1: True Class: B, Predicted: B, Probability: 0.9999992893825587
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.9977316139465287
Sequence734.csv_1: True Class: A, Predicted: A, Probability: 0.9999928460156146
Sequence735.csv_1: True Class: B, Predicted: A, Probability: 0.9988946736948567
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.5847338080834873
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.9991620992813833
Sequence738.csv_1: True Class: A, Predicted: A, Probability: 0.9980496702406918
Sequence739.csv_1: True Class: B, Predicted: A, Probability: 0.9979311168440422
Sequence74.csv_1: True Class: B, Predicted: A, Probability: 0.9924136245853659
Sequence740.csv_1: True Class: B, Predicted: A, Probability: 0.660989590070266
Sequence741.csv_1: True Class: A, Predicted: A, Probability: 0.8170936879669516
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9999969580910697
Sequence743.csv_1: True Class: B, Predicted: B, Probability: 0.8824701481007562
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.8738739110091235
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 0.999340232542457
Sequence746.csv_1: True Class: A, Predicted: B, Probability: 0.9918634904004251
Sequence747.csv_1: True Class: A, Predicted: A, Probability: 0.8739501587436109
Sequence748.csv_1: True Class: B, Predicted: A, Probability: 0.9252456439622212
Sequence749.csv_1: True Class: A, Predicted: B, Probability: 0.5232263129587796
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9824972509941982
Sequence750.csv_1: True Class: B, Predicted: A, Probability: 0.9953557202936899
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.7280813499720867
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.941718371240235
Sequence753.csv_1: True Class: B, Predicted: B, Probability: 0.9920383370699251
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.7998020468555022
Sequence755.csv_1: True Class: B, Predicted: B, Probability: 0.9070763660112614
Sequence756.csv_1: True Class: B, Predicted: B, Probability: 0.9998947784542499
Sequence757.csv_1: True Class: B, Predicted: A, Probability: 0.9548123303535776
Sequence758.csv_1: True Class: A, Predicted: B, Probability: 0.8736442148777718
Sequence759.csv_1: True Class: A, Predicted: A, Probability: 0.9956123490959886
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.994515341430254
Sequence760.csv_1: True Class: A, Predicted: B, Probability: 0.9999167275694413
