Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.991976095509412
Sequence55.csv_1: True Class: B, Predicted: A, Probability: 0.856512970806152
Sequence550.csv_1: True Class: C, Predicted: B, Probability: 0.97534789550672
Sequence551.csv_1: True Class: C, Predicted: B, Probability: 0.9974902905730758
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.7510311611894837
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9435300725544638
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.911087514624376
Sequence555.csv_1: True Class: A, Predicted: C, Probability: 0.999496991218146
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9963020111653218
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9526621537421558
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.6248863571245019
Sequence559.csv_1: True Class: C, Predicted: C, Probability: 0.9999999941715845
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.971709092372342
Sequence560.csv_1: True Class: A, Predicted: C, Probability: 0.943932878349998
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9995531245081838
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9645047075624061
Sequence563.csv_1: True Class: A, Predicted: B, Probability: 0.9978113217758016
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9680346052154374
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9998344420782062
Sequence566.csv_1: True Class: C, Predicted: B, Probability: 0.9999995080852044
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9941422744059147
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9999501592828668
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.8482873934892887
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.9982865651284448
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999199066209936
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999908993832
Sequence572.csv_1: True Class: B, Predicted: C, Probability: 0.9725525889921897
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9984170884593112
Sequence574.csv_1: True Class: A, Predicted: C, Probability: 0.9885599341967807
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999895790320997
Sequence576.csv_1: True Class: C, Predicted: C, Probability: 0.9955184495021612
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9909030655092201
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999560940673823
Sequence579.csv_1: True Class: A, Predicted: C, Probability: 0.9999999589895329
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.8303226086943685
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9986054648110022
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999443405835738
Sequence582.csv_1: True Class: C, Predicted: C, Probability: 0.9996961680793867
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.8738789072066447
Sequence584.csv_1: True Class: C, Predicted: B, Probability: 0.9993885295524044
Sequence585.csv_1: True Class: B, Predicted: C, Probability: 0.5202197318550179
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.6144935376737327
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9984931661085166
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9829567207699997
Sequence589.csv_1: True Class: A, Predicted: B, Probability: 0.9992543143731122
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9951965324996561
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 0.9999977453844917
Sequence591.csv_1: True Class: A, Predicted: A, Probability: 0.8817157001427705
Sequence592.csv_1: True Class: C, Predicted: C, Probability: 0.8085892073426305
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999928983159453
Sequence594.csv_1: True Class: C, Predicted: C, Probability: 0.9999978681789781
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.992031125778949
Sequence596.csv_1: True Class: A, Predicted: C, Probability: 0.999849617641704
Sequence597.csv_1: True Class: C, Predicted: A, Probability: 0.8809321471854336
Sequence598.csv_1: True Class: B, Predicted: C, Probability: 0.9999949748809752
Sequence599.csv_1: True Class: C, Predicted: B, Probability: 0.5510926102655938
Sequence6.csv_1: True Class: A, Predicted: C, Probability: 0.9999998767423017
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.999651358752836
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9870936021751469
Sequence601.csv_1: True Class: C, Predicted: B, Probability: 0.7461992576477355
Sequence602.csv_1: True Class: B, Predicted: C, Probability: 0.9996961379675628
Sequence603.csv_1: True Class: C, Predicted: C, Probability: 0.9081340544208168
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9714339878828898
Sequence605.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999611187
Sequence606.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999615482
Sequence607.csv_1: True Class: B, Predicted: A, Probability: 0.6672501279572344
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9934959807845772
Sequence609.csv_1: True Class: A, Predicted: C, Probability: 0.9397874268935507
Sequence61.csv_1: True Class: C, Predicted: A, Probability: 0.7703071024137323
