Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9904258047310813
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.8391599286114187
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.999300990700322
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.995502471175061
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9992315263480491
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.687824698291737
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.9953953457606464
Sequence555.csv_1: True Class: A, Predicted: B, Probability: 0.9999911534591615
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9999282775406488
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9360921801835073
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.8529224684046633
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9314270519573695
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9996847510873834
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8389004763173468
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9610928594303151
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9772315661723525
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.999547867588163
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.8325708390932082
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.6750881733689712
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999983867671991
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.8432654352866671
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9210855280382062
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.999933900598816
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9402902613798156
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9767830618804052
Sequence571.csv_1: True Class: A, Predicted: B, Probability: 0.7638172095980067
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9156775512373574
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9934488527296506
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9915206206024585
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9998628767986003
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.942050979781228
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8644295551858887
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9902044055614735
Sequence579.csv_1: True Class: A, Predicted: B, Probability: 0.6794093025064644
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9732802926715055
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9996447060360512
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999968826590817
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999517748523852
Sequence583.csv_1: True Class: B, Predicted: A, Probability: 0.7086459197604911
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.5264266264733478
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9980179031872238
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999503000450167
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9913154043259966
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.8455265393927895
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999950666139084
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.6901288825895364
Sequence590.csv_1: True Class: A, Predicted: B, Probability: 0.9143048714385558
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9942346556344012
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.9999989561007034
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.999893271167912
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.5256228570269339
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9604155438930563
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.8502810705767994
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9579118772550198
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9982690382310532
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 0.9948717104036943
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9955184140052731
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9948177308534357
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9482240442096633
Sequence601.csv_1: True Class: B, Predicted: A, Probability: 0.9666199373859969
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9852940411980375
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9976262593983671
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9553585957252604
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9976340971556794
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9460887430242563
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9974527318391585
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9234756252616387
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.9895968533055121
Sequence61.csv_1: True Class: B, Predicted: A, Probability: 0.9953988804717453
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9986071547909033
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.9194247051807658
Sequence612.csv_1: True Class: B, Predicted: B, Probability: 0.9995110925269524
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9558977753037874
Sequence614.csv_1: True Class: B, Predicted: A, Probability: 0.9917760197205152
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.5887843475051495
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9790584950437603
Sequence617.csv_1: True Class: B, Predicted: A, Probability: 0.63689504217149
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.999992691575876
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9884608142054098
Sequence62.csv_1: True Class: A, Predicted: B, Probability: 0.9993674246143058
Sequence620.csv_1: True Class: B, Predicted: B, Probability: 0.9993932274161532
Sequence621.csv_1: True Class: B, Predicted: A, Probability: 0.9932601987507967
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9856450569436703
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9999888725628548
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9999647384898451
Sequence625.csv_1: True Class: A, Predicted: B, Probability: 0.9967199015580075
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9945656645733655
Sequence627.csv_1: True Class: A, Predicted: B, Probability: 0.9879205824288992
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.6285549237636482
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.8593726900600805
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9999994307603316
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.9994531944192963
Sequence631.csv_1: True Class: B, Predicted: A, Probability: 0.9877816974736364
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.995386557763397
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.8384209363866634
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9259708572772046
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9962736311830871
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9999990616493502
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.6485769142123498
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999942409168716
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9885696690606703
Sequence64.csv_1: True Class: B, Predicted: B, Probability: 0.8245253658314599
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999041899903526
Sequence641.csv_1: True Class: A, Predicted: B, Probability: 0.6681345329575757
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9669123396936827
Sequence643.csv_1: True Class: B, Predicted: B, Probability: 0.9997872286271761
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9927060848773364
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9333037298428019
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9999439399432241
Sequence647.csv_1: True Class: B, Predicted: B, Probability: 0.9329830226632774
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.979987844142907
Sequence649.csv_1: True Class: B, Predicted: B, Probability: 0.9999990856289669
Sequence65.csv_1: True Class: B, Predicted: A, Probability: 0.9827586971692086
Sequence650.csv_1: True Class: A, Predicted: B, Probability: 0.9994278028917741
Sequence651.csv_1: True Class: B, Predicted: B, Probability: 0.7542774477689751
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.9974045926618323
Sequence653.csv_1: True Class: B, Predicted: B, Probability: 0.7113553423181249
Sequence654.csv_1: True Class: A, Predicted: A, Probability: 0.8487613718837916
Sequence655.csv_1: True Class: B, Predicted: A, Probability: 0.9872095872851394
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9993605611007296
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9862890652811246
Sequence658.csv_1: True Class: B, Predicted: B, Probability: 0.9865861881794467
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9862774319511841
Sequence66.csv_1: True Class: B, Predicted: A, Probability: 0.9791687379085143
Sequence660.csv_1: True Class: A, Predicted: B, Probability: 0.988739840672702
Sequence661.csv_1: True Class: B, Predicted: A, Probability: 0.9961093919240228
Sequence662.csv_1: True Class: B, Predicted: A, Probability: 0.9308166043523791
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9999990946800422
Sequence664.csv_1: True Class: A, Predicted: A, Probability: 0.9968965562378268
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 0.9594998369063429
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9997105984658727
Sequence667.csv_1: True Class: A, Predicted: B, Probability: 0.999674918951366
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9263859194672784
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 0.9051081681608527
Sequence67.csv_1: True Class: A, Predicted: B, Probability: 0.9999784521722169
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9663468913254629
Sequence671.csv_1: True Class: A, Predicted: A, Probability: 0.995389862592407
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.6667863904611032
Sequence673.csv_1: True Class: B, Predicted: B, Probability: 0.9897223483621889
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.7554624278026104
Sequence675.csv_1: True Class: B, Predicted: A, Probability: 0.8246395805300787
Sequence676.csv_1: True Class: B, Predicted: A, Probability: 0.9932397667049605
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.9999999993563392
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9999996792569323
Sequence679.csv_1: True Class: B, Predicted: B, Probability: 0.9983767467684354
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9991794082203285
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9702070405658135
Sequence681.csv_1: True Class: A, Predicted: B, Probability: 0.9327090008574954
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9998578096912736
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9879577080842347
Sequence684.csv_1: True Class: B, Predicted: A, Probability: 0.999532750378435
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9984815464126612
Sequence686.csv_1: True Class: B, Predicted: B, Probability: 0.8999427827616286
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.8792852989258154
Sequence688.csv_1: True Class: B, Predicted: B, Probability: 0.9993181439142108
Sequence689.csv_1: True Class: B, Predicted: B, Probability: 0.743215694334782
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 0.989415695038427
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.9044611090663819
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9626276824270342
Sequence692.csv_1: True Class: B, Predicted: A, Probability: 0.5351252084824597
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 0.9865144288181686
Sequence694.csv_1: True Class: B, Predicted: A, Probability: 0.5203888037850807
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.8184108732335739
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.9554480624938391
Sequence697.csv_1: True Class: A, Predicted: A, Probability: 0.999959373729652
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9999379781218289
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.883897952948868
Sequence7.csv_1: True Class: B, Predicted: B, Probability: 0.9311521138469366
Sequence70.csv_1: True Class: B, Predicted: B, Probability: 0.9804609152484142
Sequence700.csv_1: True Class: B, Predicted: A, Probability: 0.988383549694373
Sequence701.csv_1: True Class: B, Predicted: A, Probability: 0.9999932381512613
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9067763303694965
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 0.559016820009657
Sequence704.csv_1: True Class: B, Predicted: B, Probability: 0.9967304540609169
Sequence705.csv_1: True Class: B, Predicted: B, Probability: 0.9665738736372822
Sequence706.csv_1: True Class: A, Predicted: A, Probability: 0.7086445503259164
Sequence707.csv_1: True Class: B, Predicted: A, Probability: 0.9993596324998395
Sequence708.csv_1: True Class: B, Predicted: A, Probability: 0.998500610356922
