Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.99996503842046
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995419782
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.682508134812635
Sequence551.csv_1: True Class: A, Predicted: B, Probability: 0.9804630958043513
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.9987250136311077
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.6661127624497243
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.6153295312977526
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9995791656732115
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9941615588117815
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9986351569818662
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.7360818723235026
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9996326731217741
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999935858333103
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.6719027695835205
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9843080928453022
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.6083329656965158
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9855835451325945
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9581165642918842
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9828823404915495
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9894530864319024
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9997303720063099
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9992137840833836
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.6714074302337057
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.988089938366029
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9416263646052951
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9990792392301872
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.8919283414745921
Sequence573.csv_1: True Class: A, Predicted: B, Probability: 0.999716089561085
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999980902697
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.812198675568204
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.7120375957070705
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 0.9999756460044115
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9825244799042402
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9990629698383443
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9855846492954625
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9998615541925303
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.7505363327037595
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9999601338372578
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.963317223422673
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9913427518072077
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 0.9680057202198361
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999778431104406
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999307097137641
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999661611752894
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987774002
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9996721756162735
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.995199996903788
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.8854810843356891
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9249680922475522
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9981794073335066
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.997126046929024
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 0.9932594732276582
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9713183839420673
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9939554653774206
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.8974036639093176
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.9568494815359326
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 0.9363312434571011
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9980810742990865
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9986278872172576
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9920035418167734
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.998827699607515
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9970525608116226
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9998151726121247
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9990092042832556
Sequence606.csv_1: True Class: A, Predicted: A, Probability: 0.9999992240097102
Sequence607.csv_1: True Class: A, Predicted: B, Probability: 0.5261315239142648
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9966802573721705
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9981076368357058
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.7117445819732453
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.9677358442852446
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.8184093578924801
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.998748893294413
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9995250361909774
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9990154986795006
Sequence615.csv_1: True Class: A, Predicted: B, Probability: 0.9999999315761264
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.9973624240349948
Sequence617.csv_1: True Class: A, Predicted: A, Probability: 0.9998560506340859
Sequence618.csv_1: True Class: B, Predicted: B, Probability: 0.5070837043081707
Sequence619.csv_1: True Class: B, Predicted: A, Probability: 0.9901872333443161
Sequence62.csv_1: True Class: B, Predicted: B, Probability: 0.5763333072581106
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.999735550075565
Sequence621.csv_1: True Class: A, Predicted: A, Probability: 0.9999970782059744
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 0.9997316171659306
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999886268962622
Sequence624.csv_1: True Class: B, Predicted: A, Probability: 0.9803323299716874
Sequence625.csv_1: True Class: B, Predicted: A, Probability: 0.5871308152592464
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.9894868975658191
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.8655783024186666
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.6806703332861406
Sequence629.csv_1: True Class: A, Predicted: B, Probability: 0.8717359940249627
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.7469533046884627
Sequence630.csv_1: True Class: B, Predicted: A, Probability: 0.9359941718914027
