Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999999970676758
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999609121365
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999765673
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997113055
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.9999999980846569
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9984131969969953
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9714620784723408
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.99999999426114
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999890825764
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999999988026287
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9861405743685712
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998107
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992826
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999986547998556
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999998
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9978800429102793
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.601853369976201
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.990248540524966
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999717581
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9959820720497258
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.9884103399880676
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9325860245087255
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998768746
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990889047
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998329903
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9961433344609535
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999414467034248
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 0.9523469983665531
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999846
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9981263204279237
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999955153632
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 0.9999948924242874
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.999999999732484
Sequence58.csv_1: True Class: A, Predicted: B, Probability: 0.9997546957484544
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999786422
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998231444
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999992726
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999889425826
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998597394
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.8684173322159423
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999999981904947
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9998310309468399
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998108942
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9353391160255925
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999641416215233
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998035434
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999687361
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9468576913751542
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9992500430542979
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999862855
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9998241512956071
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999999975159517
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999996765
