Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.9999600633678528
Sequence55.csv_1: True Class: C, Predicted: B, Probability: 0.99977514435287
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9983517826964521
Sequence551.csv_1: True Class: A, Predicted: C, Probability: 0.9999999900176024
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.6997378015302922
Sequence553.csv_1: True Class: C, Predicted: C, Probability: 0.7354061918209059
Sequence554.csv_1: True Class: C, Predicted: A, Probability: 0.9990607741668576
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999929616824716
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6499820751873581
Sequence557.csv_1: True Class: C, Predicted: C, Probability: 0.9999948312338256
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9315676822249285
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999881871504263
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 0.9998714750675236
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.8501963981690791
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.5944128391457805
Sequence562.csv_1: True Class: B, Predicted: C, Probability: 0.6241469463615931
Sequence563.csv_1: True Class: C, Predicted: A, Probability: 0.6787194576189352
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9854002083936907
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.990006798950989
Sequence566.csv_1: True Class: A, Predicted: C, Probability: 0.9998702714153097
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9981063853369253
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9982260124778803
Sequence569.csv_1: True Class: C, Predicted: A, Probability: 0.7130765472176921
Sequence57.csv_1: True Class: C, Predicted: C, Probability: 0.7432123744491443
Sequence570.csv_1: True Class: B, Predicted: C, Probability: 0.9999989510498538
Sequence571.csv_1: True Class: B, Predicted: C, Probability: 0.9999978359836953
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9997852478536243
Sequence573.csv_1: True Class: B, Predicted: C, Probability: 0.9999940950868133
Sequence574.csv_1: True Class: C, Predicted: C, Probability: 0.7525622902518451
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.99982075870608
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9990119503926737
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.9351994106542512
Sequence578.csv_1: True Class: B, Predicted: C, Probability: 0.9241505883860411
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.999885268046493
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9920030728109075
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.6900029071629111
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.8913120056229278
Sequence582.csv_1: True Class: A, Predicted: B, Probability: 0.9999999779318887
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9214389061374135
Sequence584.csv_1: True Class: B, Predicted: C, Probability: 0.8110471376874022
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.8670526416351669
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9983992590182018
Sequence587.csv_1: True Class: A, Predicted: C, Probability: 0.9996133847540548
Sequence588.csv_1: True Class: A, Predicted: C, Probability: 0.9983827298335572
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999781425732105
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9998035539473847
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 0.9566617199708629
Sequence591.csv_1: True Class: B, Predicted: C, Probability: 0.8710506647057892
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9920755428130332
Sequence593.csv_1: True Class: B, Predicted: C, Probability: 0.9858903913233124
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9999746868596902
Sequence595.csv_1: True Class: C, Predicted: C, Probability: 0.8853144852005636
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9970185548039658
Sequence597.csv_1: True Class: C, Predicted: C, Probability: 0.887338579454565
Sequence598.csv_1: True Class: C, Predicted: B, Probability: 0.9997597053501236
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.7720040400996091
Sequence6.csv_1: True Class: C, Predicted: C, Probability: 0.9999995657336155
Sequence60.csv_1: True Class: B, Predicted: A, Probability: 0.9964477062510144
Sequence600.csv_1: True Class: C, Predicted: A, Probability: 0.9995138609069736
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.739916057011163
Sequence602.csv_1: True Class: C, Predicted: B, Probability: 0.9999999990925427
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9927158425537413
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.8941124529366187
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9900097682917143
Sequence606.csv_1: True Class: A, Predicted: B, Probability: 0.999978324358876
Sequence607.csv_1: True Class: B, Predicted: C, Probability: 0.7930469903046491
Sequence608.csv_1: True Class: A, Predicted: C, Probability: 0.9794379858507352
Sequence609.csv_1: True Class: C, Predicted: B, Probability: 0.9982803348105805
Sequence61.csv_1: True Class: A, Predicted: C, Probability: 0.9370374759973994
Sequence610.csv_1: True Class: A, Predicted: C, Probability: 0.9975982736925804
Sequence611.csv_1: True Class: A, Predicted: C, Probability: 0.9684436647473765
Sequence612.csv_1: True Class: C, Predicted: A, Probability: 0.9457334049926287
Sequence613.csv_1: True Class: B, Predicted: C, Probability: 0.9999998114952556
Sequence614.csv_1: True Class: C, Predicted: A, Probability: 0.9997597666773086
Sequence615.csv_1: True Class: B, Predicted: C, Probability: 0.552996565033141
Sequence616.csv_1: True Class: C, Predicted: B, Probability: 0.8906947412686058
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 0.9997450571386278
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.999900651506536
Sequence619.csv_1: True Class: B, Predicted: C, Probability: 0.8277576791943416
Sequence62.csv_1: True Class: C, Predicted: A, Probability: 0.9990565614853933
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.9790713550029668
Sequence621.csv_1: True Class: B, Predicted: C, Probability: 0.9999999754868192
Sequence622.csv_1: True Class: B, Predicted: C, Probability: 0.9989106577082224
Sequence623.csv_1: True Class: B, Predicted: A, Probability: 0.9999926549038045
Sequence624.csv_1: True Class: A, Predicted: B, Probability: 0.9999689512099265
Sequence625.csv_1: True Class: C, Predicted: A, Probability: 0.9557062829235738
Sequence626.csv_1: True Class: B, Predicted: A, Probability: 0.7916486248692697
Sequence627.csv_1: True Class: B, Predicted: A, Probability: 0.9371727969046347
Sequence628.csv_1: True Class: B, Predicted: B, Probability: 0.9999051891362144
Sequence629.csv_1: True Class: B, Predicted: C, Probability: 0.9848141217153922
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.9419770026659061
Sequence630.csv_1: True Class: C, Predicted: B, Probability: 0.8418956202024176
Sequence631.csv_1: True Class: A, Predicted: C, Probability: 0.9347801759267744
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.8971191726591671
Sequence633.csv_1: True Class: C, Predicted: C, Probability: 0.9996091553338735
Sequence634.csv_1: True Class: B, Predicted: B, Probability: 0.9999084476563946
Sequence635.csv_1: True Class: A, Predicted: B, Probability: 0.9962767305889922
Sequence636.csv_1: True Class: A, Predicted: C, Probability: 0.9657546236682804
Sequence637.csv_1: True Class: B, Predicted: A, Probability: 0.9989447616950444
Sequence638.csv_1: True Class: B, Predicted: C, Probability: 0.8848360704858679
Sequence639.csv_1: True Class: C, Predicted: B, Probability: 0.5112641560632565
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9429645864225393
Sequence640.csv_1: True Class: C, Predicted: C, Probability: 0.9999996243299549
Sequence641.csv_1: True Class: B, Predicted: A, Probability: 0.9565179456112413
Sequence642.csv_1: True Class: C, Predicted: B, Probability: 0.7689590782783982
