Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999665108465049
Sequence55.csv_1: True Class: B, Predicted: D, Probability: 0.9999998876028648
Sequence550.csv_1: True Class: D, Predicted: D, Probability: 0.9843351360323703
Sequence551.csv_1: True Class: C, Predicted: C, Probability: 0.9999993922375837
Sequence552.csv_1: True Class: D, Predicted: D, Probability: 0.9930798388515304
Sequence553.csv_1: True Class: C, Predicted: B, Probability: 0.9999999664491119
Sequence554.csv_1: True Class: C, Predicted: D, Probability: 0.7316334738708312
Sequence555.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999981
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997821439
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999999996264101
Sequence558.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence559.csv_1: True Class: D, Predicted: B, Probability: 0.9969358689004265
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999996
Sequence560.csv_1: True Class: C, Predicted: D, Probability: 0.8831959343429499
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999618404
Sequence562.csv_1: True Class: D, Predicted: A, Probability: 0.9775790854133847
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9972844385354329
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996432903
Sequence565.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence566.csv_1: True Class: B, Predicted: C, Probability: 0.9999999999999977
Sequence567.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999573325
Sequence568.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999937
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999775
Sequence57.csv_1: True Class: A, Predicted: D, Probability: 0.698836055367076
Sequence570.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994121879
Sequence572.csv_1: True Class: C, Predicted: C, Probability: 0.6721059693191911
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999973618
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999977862
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999903926543614
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999790573775
Sequence577.csv_1: True Class: D, Predicted: D, Probability: 0.9999999998597345
Sequence578.csv_1: True Class: C, Predicted: C, Probability: 0.9999999990226043
Sequence579.csv_1: True Class: C, Predicted: C, Probability: 0.9999998223933988
Sequence58.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence580.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.999998280433625
Sequence582.csv_1: True Class: C, Predicted: C, Probability: 0.9999751421354147
Sequence583.csv_1: True Class: C, Predicted: D, Probability: 0.808941648964064
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.974021828918613
Sequence585.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999996689
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999999754400306
Sequence587.csv_1: True Class: C, Predicted: A, Probability: 0.9869141616990541
Sequence588.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9999999886085033
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999254
Sequence590.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence591.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: A, Probability: 0.999805498515168
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.9999949614360394
Sequence594.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999939355
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.9996686129505619
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999912900020478
Sequence598.csv_1: True Class: A, Predicted: C, Probability: 0.9999748263692596
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.999955912510557
Sequence6.csv_1: True Class: D, Predicted: B, Probability: 0.9999999999999877
Sequence60.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999990952
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9502144603694984
Sequence601.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999995564
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.7334086234583406
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992729
Sequence604.csv_1: True Class: A, Predicted: C, Probability: 0.9999999872438244
Sequence605.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999998753
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991077302
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999969341
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999993471
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.8300990291087399
Sequence61.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence610.csv_1: True Class: C, Predicted: C, Probability: 0.9999999996964589
Sequence611.csv_1: True Class: C, Predicted: A, Probability: 0.986331575189862
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999555
Sequence613.csv_1: True Class: A, Predicted: A, Probability: 0.9984578936228995
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9999999622896629
Sequence615.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence616.csv_1: True Class: A, Predicted: A, Probability: 0.9999434745695464
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence619.csv_1: True Class: B, Predicted: C, Probability: 0.9951825043567875
Sequence62.csv_1: True Class: D, Predicted: D, Probability: 0.9999727816448225
Sequence620.csv_1: True Class: C, Predicted: C, Probability: 0.9713633833558949
Sequence621.csv_1: True Class: D, Predicted: B, Probability: 0.999999987489498
Sequence622.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999917
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 0.6154784656448459
Sequence624.csv_1: True Class: D, Predicted: D, Probability: 0.8193298261523335
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999671842
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999799142
Sequence627.csv_1: True Class: D, Predicted: D, Probability: 0.9528485065546578
Sequence628.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence63.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence630.csv_1: True Class: A, Predicted: C, Probability: 0.9973724056371939
Sequence631.csv_1: True Class: C, Predicted: B, Probability: 0.9992089966290423
Sequence632.csv_1: True Class: A, Predicted: B, Probability: 0.9974228942419272
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999987978335
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999992124246824
Sequence635.csv_1: True Class: C, Predicted: A, Probability: 0.9999999999977267
Sequence636.csv_1: True Class: C, Predicted: B, Probability: 0.9730339973944382
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.9999765548870232
Sequence638.csv_1: True Class: A, Predicted: A, Probability: 0.9999989664808648
Sequence639.csv_1: True Class: B, Predicted: B, Probability: 0.999843761333119
Sequence64.csv_1: True Class: C, Predicted: A, Probability: 0.9954537911811027
Sequence640.csv_1: True Class: C, Predicted: D, Probability: 0.8596686319333984
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence642.csv_1: True Class: A, Predicted: D, Probability: 0.9999998860178447
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996881949
Sequence644.csv_1: True Class: C, Predicted: C, Probability: 0.999999999999517
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999623
Sequence646.csv_1: True Class: A, Predicted: A, Probability: 0.9999999269206413
Sequence647.csv_1: True Class: D, Predicted: B, Probability: 0.9999999858289977
Sequence648.csv_1: True Class: B, Predicted: D, Probability: 0.9999995893950502
Sequence649.csv_1: True Class: C, Predicted: C, Probability: 0.999999999910336
Sequence65.csv_1: True Class: B, Predicted: C, Probability: 0.9999999948053441
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999969986
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999951736485225
Sequence652.csv_1: True Class: C, Predicted: D, Probability: 0.9999634831133488
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9999999921584725
Sequence654.csv_1: True Class: C, Predicted: C, Probability: 0.9999999995135357
Sequence655.csv_1: True Class: C, Predicted: C, Probability: 0.9972334237850048
Sequence656.csv_1: True Class: B, Predicted: D, Probability: 0.9158784650904006
Sequence657.csv_1: True Class: B, Predicted: D, Probability: 0.9999966875079661
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: D, Probability: 0.9891840594096204
Sequence661.csv_1: True Class: B, Predicted: C, Probability: 0.9834569468461486
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9435047771455296
Sequence663.csv_1: True Class: B, Predicted: B, Probability: 0.9998026466711006
Sequence664.csv_1: True Class: D, Predicted: B, Probability: 0.999999999975547
Sequence665.csv_1: True Class: C, Predicted: B, Probability: 0.9999116986968275
Sequence666.csv_1: True Class: A, Predicted: A, Probability: 0.9999524913713868
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999097027
Sequence668.csv_1: True Class: A, Predicted: A, Probability: 0.9999974895558862
Sequence669.csv_1: True Class: A, Predicted: B, Probability: 0.9999992966190179
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence671.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999939512
Sequence672.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999839
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999966869623316
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.999999999929197
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: B, Predicted: B, Probability: 0.9996916730752392
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9502820155663484
Sequence678.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999358
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999941911489062
Sequence68.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence680.csv_1: True Class: D, Predicted: D, Probability: 0.9999999752007063
Sequence681.csv_1: True Class: D, Predicted: B, Probability: 0.9744071244482357
Sequence682.csv_1: True Class: C, Predicted: C, Probability: 1.0
Sequence683.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999998951
Sequence684.csv_1: True Class: A, Predicted: D, Probability: 0.9999999820000155
Sequence685.csv_1: True Class: C, Predicted: C, Probability: 0.9011414515611977
Sequence686.csv_1: True Class: D, Predicted: D, Probability: 0.9799082839411362
Sequence687.csv_1: True Class: C, Predicted: C, Probability: 0.9999976385734021
Sequence688.csv_1: True Class: C, Predicted: C, Probability: 0.76328762588369
Sequence689.csv_1: True Class: C, Predicted: D, Probability: 0.9999986953746671
Sequence69.csv_1: True Class: C, Predicted: A, Probability: 0.9847071434891408
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.8174953173528189
Sequence691.csv_1: True Class: A, Predicted: D, Probability: 0.9879635547562348
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999950126876096
Sequence693.csv_1: True Class: C, Predicted: C, Probability: 0.9999996919358505
Sequence694.csv_1: True Class: C, Predicted: C, Probability: 0.9999999999999978
