Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999729678
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999998
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999222947373965
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.8429642212182858
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998771
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999983681
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999996
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9999999961291858
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999999538247651
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998518458
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9728582941419036
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9983114302459764
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999993
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991128
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9988317819903945
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999488
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9999999974912529
Sequence581.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.8110311959425582
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991869676
Sequence585.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999997
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999977
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9999998300110388
