Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9984872792752164
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999790955
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.999999999750789
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9134497752742813
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999999976458178
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999329956
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9999969535572206
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999646910384
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999797
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992243
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999961493
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999984
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999946
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9369097492430908
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998306881
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999956538428
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977429496
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999994
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9838660780843778
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9999974441657885
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999899
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999421737127765
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9997244167252486
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999623408
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999980087056989
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991657988
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9911138997711548
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9992364381816334
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999509312722356
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997932
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9997588655903051
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999622
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999437
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999986017584
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.5187819062619548
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999922
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999990881
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999256928582
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999916
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999923
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.5688454001148104
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999967
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.927969061755971
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9999999128067573
Sequence614.csv_1: True Class: A, Predicted: B, Probability: 0.9999808285344408
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995008859
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9908555118348538
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998573573
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.9999929995742147
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999504631
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999996550660649
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999998795430619
Sequence63.csv_1: True Class: B, Predicted: B, Probability: 0.9205308160690971
Sequence630.csv_1: True Class: A, Predicted: A, Probability: 0.7126833652647896
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999960676
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999988
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.999999999838177
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998035
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999831054
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.9999999929534507
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9997273513904048
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence644.csv_1: True Class: A, Predicted: A, Probability: 0.9379014040715707
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: A, Predicted: A, Probability: 0.7457594735974106
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.6563533489781878
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998692
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.999030840489284
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9991047900150187
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.8379625301408491
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9624157376740685
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999841
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.999999981822256
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999999494862648
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: B, Predicted: B, Probability: 0.9864368199714258
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999307329841
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999996121084
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: A, Predicted: A, Probability: 0.9999919604940801
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence678.csv_1: True Class: B, Predicted: B, Probability: 0.9747701087915555
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9999996460934778
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999998148749988
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999897
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999183753904928
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999999693811007
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.9999772702837291
Sequence688.csv_1: True Class: A, Predicted: B, Probability: 0.786524890696966
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: A, Probability: 0.9667564004209853
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9990122543184744
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9994853261139958
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence695.csv_1: True Class: A, Predicted: A, Probability: 0.918709185900682
Sequence696.csv_1: True Class: B, Predicted: B, Probability: 0.7506431416974038
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.995180995451159
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9995987060257095
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9999999831949747
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 1.0
