Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9278546991519127
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.7698405496031124
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.9990068342508969
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.8545059841868341
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999847800245899
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9967328274507277
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9359850496412874
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9995292164220606
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.6811510344346163
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9806806799004061
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.884762997416805
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9930350864095686
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.981161150148143
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.7890970306431746
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9987299046378445
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.9756522694610344
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9705428902440913
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9996229453853819
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9983650216156639
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9997666488030326
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.6307430305350907
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9905026340320086
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9997643882781103
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.8783426496276877
Sequence570.csv_1: True Class: B, Predicted: A, Probability: 0.9986519837283039
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9861636445956136
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9830081945753792
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999904656666797
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9996405810933316
