Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9999988743030709
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999927401204
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8116967417869821
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999871237
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999991975222
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999738892973
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999964
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.961576997391622
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.9999999928429509
Sequence560.csv_1: True Class: A, Predicted: A, Probability: 0.9999880119454445
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999901
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.7121921508688869
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.8439865309912653
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9998374120695168
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9121465744430206
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998194902
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999962
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.9922650993377832
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9647225683521448
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999890984844732
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9997899274147294
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence572.csv_1: True Class: A, Predicted: B, Probability: 0.9998960626402494
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9983459229172852
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999891618
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999845
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.999996993958569
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999678540692
Sequence578.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9995364490055971
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9999581651455711
Sequence580.csv_1: True Class: B, Predicted: A, Probability: 0.9997167045665152
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.7546421663342691
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9999999226548831
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.8147451857774488
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.9988583646996173
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.999999999999987
Sequence586.csv_1: True Class: B, Predicted: A, Probability: 0.9989147693646718
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9906890992382491
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999419389
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999999853411017
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999683177760876
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9992903813324233
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999906222
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.980662997466778
Sequence594.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999949321008
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999486
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9999999993748666
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999981
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999670284354566
Sequence600.csv_1: True Class: B, Predicted: A, Probability: 0.9956113943796533
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9999332072072686
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999820229362177
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999896441
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999964
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999947
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999997188
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999996634
Sequence608.csv_1: True Class: B, Predicted: B, Probability: 0.849246988841863
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.7363149451344848
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9934424983747436
Sequence610.csv_1: True Class: B, Predicted: B, Probability: 0.9999998105027512
Sequence611.csv_1: True Class: A, Predicted: B, Probability: 0.9999999968418658
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999996989682891
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9996403650558033
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 0.6867509146876514
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 0.9993773956557002
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
