Sequence549.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990657735
Sequence55.csv_1: True Class: D, Predicted: D, Probability: 0.754809317671195
Sequence550.csv_1: True Class: B, Predicted: C, Probability: 0.8423612329526621
Sequence551.csv_1: True Class: C, Predicted: D, Probability: 0.955092802841676
Sequence552.csv_1: True Class: A, Predicted: C, Probability: 0.9999974943010688
Sequence553.csv_1: True Class: C, Predicted: C, Probability: 0.9999999998730824
Sequence554.csv_1: True Class: D, Predicted: C, Probability: 0.9794657007828717
Sequence555.csv_1: True Class: D, Predicted: D, Probability: 0.9999999766004597
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999197619
Sequence557.csv_1: True Class: D, Predicted: B, Probability: 0.9999907797501174
Sequence558.csv_1: True Class: D, Predicted: D, Probability: 0.9999999999997325
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999740385
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9934228124371303
Sequence560.csv_1: True Class: C, Predicted: C, Probability: 0.9999978936866307
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999961778083629
Sequence562.csv_1: True Class: C, Predicted: A, Probability: 0.9999833186215058
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.734937256408745
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence565.csv_1: True Class: C, Predicted: D, Probability: 0.9832265856797929
Sequence566.csv_1: True Class: B, Predicted: C, Probability: 0.9990330172089941
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence568.csv_1: True Class: D, Predicted: D, Probability: 0.9159972910944107
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999996074852928
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999951259124
Sequence570.csv_1: True Class: D, Predicted: D, Probability: 0.982982156129494
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997734
Sequence572.csv_1: True Class: C, Predicted: C, Probability: 0.8994081155966159
Sequence573.csv_1: True Class: A, Predicted: D, Probability: 0.9854281383203927
Sequence574.csv_1: True Class: D, Predicted: B, Probability: 0.7116379126550979
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9999988840879218
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999921971
Sequence578.csv_1: True Class: D, Predicted: D, Probability: 0.75974429586621
Sequence579.csv_1: True Class: D, Predicted: D, Probability: 0.7152113892237973
Sequence58.csv_1: True Class: D, Predicted: D, Probability: 0.9997280630769924
Sequence580.csv_1: True Class: D, Predicted: C, Probability: 0.9968053916591573
Sequence581.csv_1: True Class: A, Predicted: D, Probability: 0.9591702554014061
Sequence582.csv_1: True Class: A, Predicted: D, Probability: 0.9999673401744023
Sequence583.csv_1: True Class: C, Predicted: C, Probability: 0.9925090798791316
Sequence584.csv_1: True Class: B, Predicted: C, Probability: 0.6193240432965342
Sequence585.csv_1: True Class: D, Predicted: D, Probability: 0.8558985463872777
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999974194828215
Sequence587.csv_1: True Class: C, Predicted: C, Probability: 0.9999996707642946
Sequence588.csv_1: True Class: C, Predicted: D, Probability: 0.9211144476200075
Sequence589.csv_1: True Class: A, Predicted: D, Probability: 0.6450257982151179
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.9737650821368546
