Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.8417334051823635
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999994096135939
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.5636225987528435
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987808506
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999999998275882
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9994662266667594
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999971498207052
Sequence556.csv_1: True Class: A, Predicted: A, Probability: 0.6055054466205116
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999346812
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.9999999998977284
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9999999608348429
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.8906729389758166
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 0.9999998789619329
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998748593
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: A, Predicted: B, Probability: 0.9999999825729273
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.999999999998272
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence567.csv_1: True Class: A, Predicted: A, Probability: 0.9915793184658712
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.999999998819857
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999999985562467
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9489955516373262
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999999690596382
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995110126
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999014060221885
Sequence575.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999999987
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999857449092
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999549
Sequence579.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence58.csv_1: True Class: B, Predicted: A, Probability: 0.9999273907610758
