Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.947491205815108
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9999617804044516
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8655231784865207
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9995214799155572
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 0.9986988499709077
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9854506225810263
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999959598240193
Sequence555.csv_1: True Class: B, Predicted: A, Probability: 0.9999922444376538
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999897294986028
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.8419205271437271
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.8934321543087358
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 0.7635151332248383
Sequence56.csv_1: True Class: A, Predicted: B, Probability: 0.9999467193241771
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9999868941649814
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.8160896436827871
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.9999976156124186
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999479848563211
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9985560791960663
Sequence565.csv_1: True Class: B, Predicted: A, Probability: 0.99986082614604
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.5842858330179898
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999587101614394
Sequence568.csv_1: True Class: B, Predicted: A, Probability: 0.5450177857644046
Sequence569.csv_1: True Class: B, Predicted: A, Probability: 0.9670904329818957
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9987874282937537
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9921125691222213
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9998681282757823
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999629597036477
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9753382326013434
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.895156696384107
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9995708319712622
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.999999074256302
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.7390968376095846
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9863320079740421
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9971713921949973
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.999551555095051
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9637850196307354
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.8762356808723233
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.997373646016273
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9970904940027535
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.9997686910129375
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9998342412118933
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9996314089484035
Sequence587.csv_1: True Class: B, Predicted: A, Probability: 0.9999998773654569
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.974169000253712
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9801951594102966
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.965716868608882
Sequence590.csv_1: True Class: B, Predicted: A, Probability: 0.6048416184299894
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.6361658241045696
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 0.9999721280768276
Sequence593.csv_1: True Class: A, Predicted: A, Probability: 0.7413809255603538
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999689508002
Sequence595.csv_1: True Class: B, Predicted: A, Probability: 0.9671046705753872
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9999989487329722
Sequence597.csv_1: True Class: B, Predicted: A, Probability: 0.9997302375377712
Sequence598.csv_1: True Class: A, Predicted: B, Probability: 0.9999999092185524
Sequence599.csv_1: True Class: B, Predicted: A, Probability: 0.9999586494627332
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8676588385149767
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 0.9900876056015633
Sequence600.csv_1: True Class: A, Predicted: B, Probability: 0.9999846165010716
Sequence601.csv_1: True Class: A, Predicted: B, Probability: 0.9915627009757181
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9814388996278512
Sequence603.csv_1: True Class: A, Predicted: B, Probability: 0.9929740631464539
Sequence604.csv_1: True Class: A, Predicted: B, Probability: 0.8257328490082162
