Sequence549.csv_1: True Class: B, Predicted: A, Probability: 0.98187075931007
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9500799473500496
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.9999821821567564
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9892212032547483
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9885946686886461
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.9999543016315253
Sequence554.csv_1: True Class: B, Predicted: A, Probability: 0.8914097640422108
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.8238001582635157
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9904789202109664
Sequence557.csv_1: True Class: B, Predicted: B, Probability: 0.9990782572595133
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.6583721961809231
Sequence559.csv_1: True Class: A, Predicted: B, Probability: 0.9163903894287065
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9992790298891313
Sequence560.csv_1: True Class: A, Predicted: B, Probability: 0.9998836220438858
Sequence561.csv_1: True Class: B, Predicted: A, Probability: 0.9828137985547051
Sequence562.csv_1: True Class: B, Predicted: A, Probability: 0.7254530220288161
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.999998231335177
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.9957946191590811
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9962569523495842
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.8949345515129019
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9334989532958066
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.997750452584203
Sequence569.csv_1: True Class: B, Predicted: B, Probability: 0.9999752363085138
Sequence57.csv_1: True Class: A, Predicted: B, Probability: 0.9997745577310418
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9670263724084844
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999975060342908
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9998436036388695
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9994441374603279
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.7048849744715697
Sequence575.csv_1: True Class: A, Predicted: B, Probability: 0.9873463282712649
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.9034552003677333
Sequence577.csv_1: True Class: A, Predicted: B, Probability: 0.9841761166072033
Sequence578.csv_1: True Class: B, Predicted: A, Probability: 0.9993055500082867
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.994095154104659
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9989369521035747
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.7649111734144101
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.999978934527576
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.9991642413741141
Sequence583.csv_1: True Class: A, Predicted: B, Probability: 0.9999990815580262
Sequence584.csv_1: True Class: B, Predicted: A, Probability: 0.6375876057832155
Sequence585.csv_1: True Class: B, Predicted: A, Probability: 0.9704993588321715
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.7699396131306148
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999978884287952
Sequence588.csv_1: True Class: B, Predicted: A, Probability: 0.9933536942029941
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.995222999338344
Sequence59.csv_1: True Class: B, Predicted: B, Probability: 0.9999709404315966
