Sequence549.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.8934879702929088
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 0.999998512765552
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999999940697143
Sequence553.csv_1: True Class: A, Predicted: A, Probability: 0.999980829419846
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998738
Sequence556.csv_1: True Class: A, Predicted: B, Probability: 0.9999765847743508
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9999999958756978
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.999993137724917
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9120865114593578
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9641682224166508
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence561.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9998281100582052
Sequence563.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999963637
Sequence564.csv_1: True Class: A, Predicted: A, Probability: 0.99999999959105
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence566.csv_1: True Class: A, Predicted: A, Probability: 0.9999348498198021
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999994521
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.999999999999983
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.999999993589805
Sequence570.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999984568
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9988115538573735
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999925
Sequence573.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995457941
Sequence574.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9999998717236663
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.999989265580584
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.999999986333869
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999721162
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999989895
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999997567941
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999887897
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 0.9999999791403278
Sequence586.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999990407
Sequence587.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence588.csv_1: True Class: B, Predicted: B, Probability: 0.9999999627276784
Sequence589.csv_1: True Class: B, Predicted: A, Probability: 0.9999966284612027
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9268190686030855
Sequence590.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.8626887115395269
Sequence594.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999408
Sequence595.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9985068238118553
Sequence597.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991213183
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.9958699633246264
Sequence60.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9999999950614367
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9995331138877486
Sequence602.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995071688
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.9998612356591221
Sequence605.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9759486868837535
Sequence607.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9999273522019205
Sequence609.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994540445
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998871
Sequence610.csv_1: True Class: B, Predicted: A, Probability: 0.999704276103623
Sequence611.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999998829
Sequence612.csv_1: True Class: A, Predicted: A, Probability: 0.992747094982342
Sequence613.csv_1: True Class: B, Predicted: B, Probability: 0.9957090273224445
Sequence614.csv_1: True Class: A, Predicted: A, Probability: 0.9503924859004795
Sequence615.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence616.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence617.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence618.csv_1: True Class: A, Predicted: A, Probability: 0.9994715706173998
Sequence619.csv_1: True Class: A, Predicted: A, Probability: 0.9996304542122116
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence620.csv_1: True Class: B, Predicted: A, Probability: 0.999993554514812
Sequence621.csv_1: True Class: B, Predicted: B, Probability: 0.999776411580348
Sequence622.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence623.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence624.csv_1: True Class: A, Predicted: A, Probability: 0.9999999968734645
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence626.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9999954743218412
Sequence629.csv_1: True Class: A, Predicted: A, Probability: 0.9999997350973348
Sequence63.csv_1: True Class: A, Predicted: A, Probability: 0.8460885708929892
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9859280171542193
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999797871
Sequence632.csv_1: True Class: A, Predicted: A, Probability: 0.9999999758698734
Sequence633.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999973
Sequence634.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999876186
Sequence635.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence636.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence637.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999927
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999799558
Sequence639.csv_1: True Class: A, Predicted: A, Probability: 0.9999999998938618
Sequence64.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999359656
Sequence640.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999995127
Sequence641.csv_1: True Class: B, Predicted: B, Probability: 0.999999983836608
Sequence642.csv_1: True Class: B, Predicted: A, Probability: 0.9999999995230372
Sequence643.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence644.csv_1: True Class: A, Predicted: B, Probability: 0.9992459187832532
Sequence645.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999932
Sequence646.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.6733892761831628
Sequence648.csv_1: True Class: A, Predicted: B, Probability: 0.9999999987209122
Sequence649.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995503269
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence650.csv_1: True Class: A, Predicted: A, Probability: 0.9892404742251548
Sequence651.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999991155
Sequence652.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999854
Sequence653.csv_1: True Class: A, Predicted: A, Probability: 0.9396176003351283
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence655.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999997867
Sequence656.csv_1: True Class: B, Predicted: A, Probability: 0.9931015115839862
Sequence657.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.99831374820633
Sequence659.csv_1: True Class: A, Predicted: A, Probability: 0.9999999965006019
Sequence66.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence660.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999998074
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.8180962884431738
Sequence662.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999940602
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999874542374046
Sequence664.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence665.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence666.csv_1: True Class: B, Predicted: A, Probability: 0.9567632965570716
Sequence667.csv_1: True Class: A, Predicted: A, Probability: 0.999999999999999
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence669.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence67.csv_1: True Class: A, Predicted: A, Probability: 0.9999999991724183
Sequence670.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999992353
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990331032
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence673.csv_1: True Class: A, Predicted: B, Probability: 0.8184920586794665
Sequence674.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999971407
Sequence675.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999983
Sequence676.csv_1: True Class: A, Predicted: A, Probability: 0.9999999932889787
Sequence677.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999544
Sequence678.csv_1: True Class: B, Predicted: A, Probability: 0.9758144380258092
Sequence679.csv_1: True Class: A, Predicted: A, Probability: 0.9893973924065221
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence680.csv_1: True Class: A, Predicted: A, Probability: 0.9999999951254578
Sequence681.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999998838
Sequence682.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994088202
Sequence683.csv_1: True Class: A, Predicted: A, Probability: 0.9999151744764048
Sequence684.csv_1: True Class: A, Predicted: A, Probability: 0.9975992148456997
Sequence685.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997220296
Sequence686.csv_1: True Class: A, Predicted: A, Probability: 0.9999984836823801
Sequence687.csv_1: True Class: A, Predicted: A, Probability: 0.999886780393413
Sequence688.csv_1: True Class: A, Predicted: A, Probability: 0.9996718462201687
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence69.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence690.csv_1: True Class: A, Predicted: B, Probability: 0.999998541564671
Sequence691.csv_1: True Class: B, Predicted: B, Probability: 0.9999999979023161
Sequence692.csv_1: True Class: A, Predicted: A, Probability: 0.9999986991994205
Sequence693.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence694.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence695.csv_1: True Class: A, Predicted: B, Probability: 0.9812025342848798
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.999626334702172
Sequence697.csv_1: True Class: A, Predicted: B, Probability: 0.9999975218090732
Sequence698.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999196
Sequence699.csv_1: True Class: A, Predicted: A, Probability: 0.9971746521506426
Sequence7.csv_1: True Class: A, Predicted: A, Probability: 0.9999999363982461
Sequence70.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence700.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999976
Sequence701.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence702.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999059317
Sequence703.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence704.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999960628
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.9984175472650013
Sequence706.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999768304
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9999999296100641
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999906308
Sequence709.csv_1: True Class: A, Predicted: B, Probability: 0.6948211505444736
Sequence71.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999634969
Sequence710.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence711.csv_1: True Class: B, Predicted: A, Probability: 1.0
Sequence712.csv_1: True Class: A, Predicted: A, Probability: 0.999999999996073
Sequence713.csv_1: True Class: B, Predicted: B, Probability: 0.9999999997736019
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999949
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999960926
Sequence716.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence717.csv_1: True Class: A, Predicted: A, Probability: 0.9999999793096109
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9999999984113518
Sequence719.csv_1: True Class: A, Predicted: A, Probability: 0.9997807264882819
