Sequence549.csv_1: True Class: A, Predicted: B, Probability: 0.9999964335854231
Sequence55.csv_1: True Class: A, Predicted: A, Probability: 0.9998024251931082
Sequence550.csv_1: True Class: B, Predicted: B, Probability: 0.950720168156146
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9981237381545944
Sequence552.csv_1: True Class: A, Predicted: B, Probability: 0.9999804658596354
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.959061626866486
Sequence554.csv_1: True Class: A, Predicted: B, Probability: 0.66034754946445
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9996241574995365
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9370925780546722
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9732783745584851
Sequence558.csv_1: True Class: A, Predicted: B, Probability: 0.9962205754090232
Sequence559.csv_1: True Class: A, Predicted: A, Probability: 0.9122560079266068
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9890685843617436
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9984240798214511
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.5622960228592193
Sequence562.csv_1: True Class: A, Predicted: A, Probability: 0.99934559258721
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.6765299436615532
Sequence564.csv_1: True Class: B, Predicted: A, Probability: 0.9989435693416892
Sequence565.csv_1: True Class: A, Predicted: B, Probability: 0.9881323086909152
Sequence566.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999485797
Sequence567.csv_1: True Class: B, Predicted: B, Probability: 0.9998506415265239
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9871387245279262
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.871459228643276
Sequence57.csv_1: True Class: A, Predicted: A, Probability: 0.9997856149735228
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.8480773213182637
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9302220443730272
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999035471751359
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.8969536167090697
Sequence574.csv_1: True Class: B, Predicted: A, Probability: 0.9418770687998073
Sequence575.csv_1: True Class: B, Predicted: B, Probability: 0.9915248870981921
Sequence576.csv_1: True Class: A, Predicted: A, Probability: 0.9999932561117485
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.994386095902793
Sequence578.csv_1: True Class: A, Predicted: B, Probability: 0.9994363162471221
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.7580615089970884
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.9933718749554451
Sequence580.csv_1: True Class: A, Predicted: B, Probability: 0.9980794924589965
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999830773790807
Sequence582.csv_1: True Class: B, Predicted: A, Probability: 0.6326290535905295
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9999890035627923
Sequence584.csv_1: True Class: A, Predicted: B, Probability: 0.5815762033446442
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9062096640500245
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9992923083216502
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.8555972788196885
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.973630159648693
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.850365924343044
Sequence59.csv_1: True Class: A, Predicted: A, Probability: 0.9986498811313987
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.798356641637198
Sequence591.csv_1: True Class: A, Predicted: B, Probability: 0.9564399835571369
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.629369238742966
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9178285687072586
Sequence594.csv_1: True Class: B, Predicted: A, Probability: 0.8990029217103833
Sequence595.csv_1: True Class: A, Predicted: B, Probability: 0.9921297489737037
Sequence596.csv_1: True Class: A, Predicted: B, Probability: 0.9839074950553345
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9969368104692613
Sequence598.csv_1: True Class: A, Predicted: A, Probability: 0.9999966949689681
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 0.8967972286407376
Sequence6.csv_1: True Class: B, Predicted: A, Probability: 0.9999798902926519
Sequence60.csv_1: True Class: A, Predicted: B, Probability: 0.9941750028580375
Sequence600.csv_1: True Class: A, Predicted: A, Probability: 0.9981156403665117
Sequence601.csv_1: True Class: B, Predicted: B, Probability: 0.9717443971723725
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9998493000985945
Sequence603.csv_1: True Class: B, Predicted: A, Probability: 0.9236250047816453
Sequence604.csv_1: True Class: B, Predicted: A, Probability: 0.9474827849643631
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999997695995507
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.994870616948215
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9761122610251661
Sequence608.csv_1: True Class: A, Predicted: A, Probability: 0.9995871876329705
Sequence609.csv_1: True Class: A, Predicted: B, Probability: 0.8100231904639279
Sequence61.csv_1: True Class: B, Predicted: B, Probability: 0.5341856003733852
Sequence610.csv_1: True Class: A, Predicted: A, Probability: 0.6610909018360085
Sequence611.csv_1: True Class: B, Predicted: A, Probability: 0.999123258036761
Sequence612.csv_1: True Class: B, Predicted: A, Probability: 0.9999833362376115
Sequence613.csv_1: True Class: A, Predicted: B, Probability: 0.9908928661978197
Sequence614.csv_1: True Class: B, Predicted: B, Probability: 0.9999995784981721
Sequence615.csv_1: True Class: B, Predicted: A, Probability: 0.9998827043558068
Sequence616.csv_1: True Class: B, Predicted: A, Probability: 0.998876830743492
Sequence617.csv_1: True Class: A, Predicted: B, Probability: 0.9999509113007216
Sequence618.csv_1: True Class: B, Predicted: A, Probability: 0.9999996022719414
Sequence619.csv_1: True Class: A, Predicted: B, Probability: 0.9999968890907658
Sequence62.csv_1: True Class: A, Predicted: A, Probability: 0.9984745123172167
Sequence620.csv_1: True Class: A, Predicted: A, Probability: 0.6748654388835378
Sequence621.csv_1: True Class: A, Predicted: B, Probability: 0.9395123457564171
Sequence622.csv_1: True Class: B, Predicted: A, Probability: 0.9912711812463332
Sequence623.csv_1: True Class: B, Predicted: B, Probability: 0.9986047043160113
Sequence624.csv_1: True Class: B, Predicted: B, Probability: 0.9975816307798739
Sequence625.csv_1: True Class: A, Predicted: A, Probability: 0.9990850485002226
Sequence626.csv_1: True Class: A, Predicted: B, Probability: 0.7953188755917485
Sequence627.csv_1: True Class: A, Predicted: A, Probability: 0.9672937915768808
Sequence628.csv_1: True Class: A, Predicted: A, Probability: 0.9958403104752431
Sequence629.csv_1: True Class: B, Predicted: A, Probability: 0.9999968667160651
Sequence63.csv_1: True Class: A, Predicted: B, Probability: 0.8563889334824344
Sequence630.csv_1: True Class: A, Predicted: B, Probability: 0.9999986424372843
Sequence631.csv_1: True Class: B, Predicted: B, Probability: 0.9999987085928077
Sequence632.csv_1: True Class: B, Predicted: A, Probability: 0.995647334854
Sequence633.csv_1: True Class: B, Predicted: A, Probability: 0.9605284073903395
Sequence634.csv_1: True Class: B, Predicted: A, Probability: 0.9901982181437637
Sequence635.csv_1: True Class: A, Predicted: A, Probability: 0.9999619253077935
Sequence636.csv_1: True Class: B, Predicted: A, Probability: 0.9996349672457053
Sequence637.csv_1: True Class: A, Predicted: A, Probability: 0.8159793472113626
Sequence638.csv_1: True Class: B, Predicted: B, Probability: 0.994589348765371
Sequence639.csv_1: True Class: B, Predicted: A, Probability: 0.9993695757574939
Sequence64.csv_1: True Class: B, Predicted: A, Probability: 0.9999416512674524
Sequence640.csv_1: True Class: A, Predicted: B, Probability: 0.5459698988304009
Sequence641.csv_1: True Class: A, Predicted: A, Probability: 0.7150798235453212
Sequence642.csv_1: True Class: A, Predicted: A, Probability: 0.9998265213593304
Sequence643.csv_1: True Class: B, Predicted: A, Probability: 0.9997421486302754
Sequence644.csv_1: True Class: B, Predicted: B, Probability: 0.9961112782472638
Sequence645.csv_1: True Class: B, Predicted: B, Probability: 0.9832640134200679
Sequence646.csv_1: True Class: A, Predicted: B, Probability: 0.9962851547869574
Sequence647.csv_1: True Class: A, Predicted: B, Probability: 0.6237892865094488
Sequence648.csv_1: True Class: B, Predicted: B, Probability: 0.9963431521093933
Sequence649.csv_1: True Class: B, Predicted: A, Probability: 0.9999247640314097
Sequence65.csv_1: True Class: B, Predicted: B, Probability: 0.994982872379291
Sequence650.csv_1: True Class: B, Predicted: B, Probability: 0.8777186957936378
Sequence651.csv_1: True Class: A, Predicted: B, Probability: 0.6968078547305272
Sequence652.csv_1: True Class: B, Predicted: B, Probability: 0.7085433714852547
Sequence653.csv_1: True Class: B, Predicted: A, Probability: 0.9983619861803716
Sequence654.csv_1: True Class: B, Predicted: B, Probability: 0.9632653779594015
Sequence655.csv_1: True Class: B, Predicted: B, Probability: 0.997406465132666
Sequence656.csv_1: True Class: B, Predicted: B, Probability: 0.9998447883565986
Sequence657.csv_1: True Class: B, Predicted: A, Probability: 0.9920983777241924
Sequence658.csv_1: True Class: A, Predicted: B, Probability: 0.9994916322641558
Sequence659.csv_1: True Class: B, Predicted: B, Probability: 0.9419763363117294
Sequence66.csv_1: True Class: A, Predicted: B, Probability: 0.999378031433281
Sequence660.csv_1: True Class: B, Predicted: B, Probability: 0.9999548142119141
Sequence661.csv_1: True Class: A, Predicted: A, Probability: 0.6352693591537132
Sequence662.csv_1: True Class: B, Predicted: B, Probability: 0.526827934103411
Sequence663.csv_1: True Class: A, Predicted: A, Probability: 0.9999792240438551
Sequence664.csv_1: True Class: A, Predicted: B, Probability: 0.9547363803310546
Sequence665.csv_1: True Class: B, Predicted: A, Probability: 0.8763987945004484
Sequence666.csv_1: True Class: A, Predicted: B, Probability: 0.7170346724790376
Sequence667.csv_1: True Class: B, Predicted: A, Probability: 0.9767570054049187
Sequence668.csv_1: True Class: B, Predicted: B, Probability: 0.9996208372084486
Sequence669.csv_1: True Class: A, Predicted: A, Probability: 0.6238460010583229
Sequence67.csv_1: True Class: B, Predicted: A, Probability: 0.9999998863695294
Sequence670.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999715379
Sequence671.csv_1: True Class: B, Predicted: B, Probability: 0.9999943116031008
Sequence672.csv_1: True Class: B, Predicted: B, Probability: 0.9890116107895994
Sequence673.csv_1: True Class: B, Predicted: A, Probability: 0.9847650624894008
Sequence674.csv_1: True Class: B, Predicted: B, Probability: 0.9998881790759703
Sequence675.csv_1: True Class: B, Predicted: B, Probability: 0.9999060264063866
Sequence676.csv_1: True Class: A, Predicted: B, Probability: 0.5864839756825498
Sequence677.csv_1: True Class: A, Predicted: B, Probability: 0.9998558974873442
Sequence678.csv_1: True Class: A, Predicted: B, Probability: 0.9999849069719214
Sequence679.csv_1: True Class: A, Predicted: B, Probability: 0.6585386982492495
Sequence68.csv_1: True Class: A, Predicted: A, Probability: 0.9720426356482618
Sequence680.csv_1: True Class: B, Predicted: B, Probability: 0.9611849314436018
Sequence681.csv_1: True Class: B, Predicted: B, Probability: 0.9556849479382696
Sequence682.csv_1: True Class: B, Predicted: B, Probability: 0.9999828195525153
Sequence683.csv_1: True Class: B, Predicted: B, Probability: 0.9958828339779519
Sequence684.csv_1: True Class: A, Predicted: B, Probability: 0.9141932230877238
Sequence685.csv_1: True Class: B, Predicted: A, Probability: 0.5123940126371817
Sequence686.csv_1: True Class: B, Predicted: A, Probability: 0.8781342279030693
Sequence687.csv_1: True Class: B, Predicted: A, Probability: 0.9597251244706073
Sequence688.csv_1: True Class: B, Predicted: A, Probability: 0.999278553586218
Sequence689.csv_1: True Class: A, Predicted: A, Probability: 0.9974272419607235
Sequence69.csv_1: True Class: A, Predicted: A, Probability: 0.6973290536073249
Sequence690.csv_1: True Class: B, Predicted: A, Probability: 0.8888631907713247
Sequence691.csv_1: True Class: A, Predicted: B, Probability: 0.9958905061944321
Sequence692.csv_1: True Class: B, Predicted: B, Probability: 0.8435114329983607
Sequence693.csv_1: True Class: A, Predicted: A, Probability: 0.999865979179174
Sequence694.csv_1: True Class: A, Predicted: A, Probability: 0.9280649767046054
Sequence695.csv_1: True Class: B, Predicted: A, Probability: 0.6831331908153325
Sequence696.csv_1: True Class: B, Predicted: A, Probability: 0.9964169164739126
Sequence697.csv_1: True Class: B, Predicted: B, Probability: 0.8561811005638597
Sequence698.csv_1: True Class: B, Predicted: B, Probability: 0.9936578540977662
Sequence699.csv_1: True Class: B, Predicted: A, Probability: 0.9934349947040791
Sequence7.csv_1: True Class: B, Predicted: A, Probability: 0.9080257341847435
Sequence70.csv_1: True Class: B, Predicted: A, Probability: 0.9960336965029819
Sequence700.csv_1: True Class: A, Predicted: B, Probability: 0.9606410522859183
Sequence701.csv_1: True Class: A, Predicted: B, Probability: 0.9990673581697237
Sequence702.csv_1: True Class: A, Predicted: B, Probability: 0.9945660397430733
Sequence703.csv_1: True Class: B, Predicted: A, Probability: 0.9574574371234774
Sequence704.csv_1: True Class: A, Predicted: B, Probability: 0.9973800593871283
Sequence705.csv_1: True Class: A, Predicted: A, Probability: 0.7441988230157408
Sequence706.csv_1: True Class: B, Predicted: A, Probability: 0.996360712114139
Sequence707.csv_1: True Class: B, Predicted: B, Probability: 0.9950329008654547
Sequence708.csv_1: True Class: B, Predicted: B, Probability: 0.8735857642641031
Sequence709.csv_1: True Class: A, Predicted: A, Probability: 0.9893477215202336
Sequence71.csv_1: True Class: B, Predicted: A, Probability: 0.9848908936451968
Sequence710.csv_1: True Class: A, Predicted: A, Probability: 0.9986293857974902
Sequence711.csv_1: True Class: A, Predicted: A, Probability: 0.9999633532697628
Sequence712.csv_1: True Class: A, Predicted: B, Probability: 0.8511646176435359
Sequence713.csv_1: True Class: B, Predicted: A, Probability: 0.9988641722566828
Sequence714.csv_1: True Class: A, Predicted: B, Probability: 0.953249437769986
Sequence715.csv_1: True Class: A, Predicted: B, Probability: 0.960528092143663
Sequence716.csv_1: True Class: B, Predicted: A, Probability: 0.504624558718867
Sequence717.csv_1: True Class: B, Predicted: A, Probability: 0.9158001885911767
Sequence718.csv_1: True Class: B, Predicted: B, Probability: 0.9499466154603595
Sequence719.csv_1: True Class: A, Predicted: B, Probability: 0.9786050853721471
Sequence72.csv_1: True Class: B, Predicted: A, Probability: 0.9987779310542112
Sequence720.csv_1: True Class: B, Predicted: A, Probability: 0.6500888745225977
Sequence721.csv_1: True Class: B, Predicted: A, Probability: 0.7322493314445464
Sequence722.csv_1: True Class: A, Predicted: A, Probability: 0.7541324124614842
Sequence723.csv_1: True Class: B, Predicted: A, Probability: 0.9999886036663894
Sequence724.csv_1: True Class: B, Predicted: A, Probability: 0.9967446297675292
Sequence725.csv_1: True Class: A, Predicted: B, Probability: 0.8711950316049347
Sequence726.csv_1: True Class: A, Predicted: A, Probability: 0.7586679033005033
Sequence727.csv_1: True Class: A, Predicted: A, Probability: 0.5036153856204396
Sequence728.csv_1: True Class: A, Predicted: B, Probability: 0.5034854389124891
Sequence729.csv_1: True Class: B, Predicted: B, Probability: 0.9575240232871182
Sequence73.csv_1: True Class: A, Predicted: A, Probability: 0.9589287837592302
Sequence730.csv_1: True Class: A, Predicted: B, Probability: 0.9988617783746487
Sequence731.csv_1: True Class: A, Predicted: B, Probability: 0.9685258244168414
Sequence732.csv_1: True Class: B, Predicted: A, Probability: 0.9999716949170562
Sequence733.csv_1: True Class: A, Predicted: A, Probability: 0.5770520229850918
Sequence734.csv_1: True Class: A, Predicted: B, Probability: 0.9994754310635323
Sequence735.csv_1: True Class: B, Predicted: B, Probability: 0.9991817674094678
Sequence736.csv_1: True Class: B, Predicted: A, Probability: 0.9948682398288623
Sequence737.csv_1: True Class: B, Predicted: B, Probability: 0.5933555754074022
Sequence738.csv_1: True Class: B, Predicted: A, Probability: 0.9871434585684142
Sequence739.csv_1: True Class: A, Predicted: A, Probability: 0.9999944257461892
Sequence74.csv_1: True Class: B, Predicted: B, Probability: 0.9146965106149915
Sequence740.csv_1: True Class: A, Predicted: A, Probability: 0.9695612676110957
Sequence741.csv_1: True Class: A, Predicted: B, Probability: 0.7792342571733177
Sequence742.csv_1: True Class: B, Predicted: B, Probability: 0.9999899731738789
Sequence743.csv_1: True Class: A, Predicted: B, Probability: 0.8647921856437413
Sequence744.csv_1: True Class: B, Predicted: B, Probability: 0.9556320972133742
Sequence745.csv_1: True Class: B, Predicted: B, Probability: 0.704058443550006
Sequence746.csv_1: True Class: A, Predicted: A, Probability: 0.9163553714103375
Sequence747.csv_1: True Class: B, Predicted: B, Probability: 0.9612388369747321
Sequence748.csv_1: True Class: A, Predicted: A, Probability: 0.8134718541505641
Sequence749.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999698892
Sequence75.csv_1: True Class: A, Predicted: A, Probability: 0.9800813522839151
Sequence750.csv_1: True Class: A, Predicted: B, Probability: 0.9626466406008698
Sequence751.csv_1: True Class: B, Predicted: B, Probability: 0.9999899810580909
Sequence752.csv_1: True Class: A, Predicted: B, Probability: 0.9999848484838147
Sequence753.csv_1: True Class: A, Predicted: A, Probability: 0.9938579089114847
Sequence754.csv_1: True Class: B, Predicted: A, Probability: 0.9999999795367874
Sequence755.csv_1: True Class: A, Predicted: A, Probability: 0.9998464657682472
Sequence756.csv_1: True Class: A, Predicted: B, Probability: 0.9355234682206168
Sequence757.csv_1: True Class: A, Predicted: A, Probability: 0.8669783878801067
Sequence758.csv_1: True Class: B, Predicted: B, Probability: 0.9930355574448406
Sequence759.csv_1: True Class: B, Predicted: A, Probability: 0.9996050888782946
Sequence76.csv_1: True Class: B, Predicted: B, Probability: 0.9999431261281235
Sequence760.csv_1: True Class: B, Predicted: A, Probability: 0.9999160181399745
Sequence761.csv_1: True Class: B, Predicted: B, Probability: 0.9982015748461366
Sequence762.csv_1: True Class: A, Predicted: A, Probability: 0.9999950331553922
Sequence763.csv_1: True Class: B, Predicted: A, Probability: 0.9999217137324818
Sequence764.csv_1: True Class: B, Predicted: A, Probability: 0.9489441411471885
Sequence765.csv_1: True Class: A, Predicted: B, Probability: 0.9791571545236243
Sequence766.csv_1: True Class: B, Predicted: B, Probability: 0.5390335619749376
Sequence767.csv_1: True Class: B, Predicted: A, Probability: 0.9347598927102724
Sequence768.csv_1: True Class: B, Predicted: B, Probability: 0.9998840885991597
Sequence769.csv_1: True Class: A, Predicted: A, Probability: 0.9999969851709444
Sequence77.csv_1: True Class: A, Predicted: B, Probability: 0.9999894687118731
Sequence770.csv_1: True Class: B, Predicted: A, Probability: 0.9238826893637808
Sequence771.csv_1: True Class: B, Predicted: B, Probability: 0.6029248226022544
Sequence772.csv_1: True Class: B, Predicted: A, Probability: 0.8007515238528693
Sequence773.csv_1: True Class: A, Predicted: A, Probability: 0.9650323309265854
Sequence774.csv_1: True Class: A, Predicted: A, Probability: 0.9999992953400283
Sequence775.csv_1: True Class: A, Predicted: B, Probability: 0.9747664617085794
Sequence776.csv_1: True Class: B, Predicted: A, Probability: 0.9639903589312011
Sequence777.csv_1: True Class: A, Predicted: A, Probability: 0.9644025522763963
Sequence778.csv_1: True Class: B, Predicted: B, Probability: 0.9999683552588717
Sequence779.csv_1: True Class: A, Predicted: A, Probability: 0.9698361083112228
Sequence78.csv_1: True Class: B, Predicted: A, Probability: 0.9994419366287453
Sequence780.csv_1: True Class: A, Predicted: B, Probability: 0.993594150678954
Sequence781.csv_1: True Class: B, Predicted: B, Probability: 0.7204081709214356
Sequence782.csv_1: True Class: B, Predicted: A, Probability: 0.9675212848557463
Sequence783.csv_1: True Class: A, Predicted: A, Probability: 0.5377733662487264
Sequence784.csv_1: True Class: A, Predicted: B, Probability: 0.9999896632598337
Sequence785.csv_1: True Class: B, Predicted: A, Probability: 0.9955111738822049
Sequence786.csv_1: True Class: A, Predicted: A, Probability: 0.999630400052333
Sequence787.csv_1: True Class: B, Predicted: B, Probability: 0.9558397859219768
Sequence788.csv_1: True Class: A, Predicted: B, Probability: 0.9986796453573601
Sequence789.csv_1: True Class: A, Predicted: B, Probability: 0.9978525218097458
Sequence79.csv_1: True Class: B, Predicted: A, Probability: 0.9974423292046316
Sequence790.csv_1: True Class: B, Predicted: A, Probability: 0.9682977486742248
Sequence791.csv_1: True Class: B, Predicted: B, Probability: 0.9989261935066927
Sequence792.csv_1: True Class: A, Predicted: B, Probability: 0.9998258759975293
Sequence793.csv_1: True Class: B, Predicted: A, Probability: 0.9953747256734027
Sequence794.csv_1: True Class: B, Predicted: A, Probability: 0.9980740086740437
Sequence795.csv_1: True Class: B, Predicted: A, Probability: 0.9068938856460561
Sequence796.csv_1: True Class: B, Predicted: B, Probability: 0.9950644269983908
Sequence797.csv_1: True Class: A, Predicted: B, Probability: 0.5170501531944226
Sequence798.csv_1: True Class: B, Predicted: A, Probability: 0.9998835518420205
Sequence799.csv_1: True Class: A, Predicted: B, Probability: 0.9997711076051017
Sequence8.csv_1: True Class: A, Predicted: B, Probability: 0.9935780124528397
Sequence80.csv_1: True Class: A, Predicted: A, Probability: 0.5839557779393133
Sequence800.csv_1: True Class: B, Predicted: B, Probability: 0.9778781513639282
Sequence801.csv_1: True Class: B, Predicted: A, Probability: 0.7779532427630027
Sequence802.csv_1: True Class: B, Predicted: B, Probability: 0.5680759765111935
Sequence803.csv_1: True Class: B, Predicted: B, Probability: 0.9997491657133808
Sequence804.csv_1: True Class: A, Predicted: B, Probability: 0.9895725690588759
Sequence805.csv_1: True Class: A, Predicted: B, Probability: 0.8424349017466937
Sequence806.csv_1: True Class: B, Predicted: A, Probability: 0.9999993411838495
Sequence807.csv_1: True Class: A, Predicted: A, Probability: 0.9977173362838524
Sequence808.csv_1: True Class: A, Predicted: B, Probability: 0.9964055209929544
Sequence809.csv_1: True Class: B, Predicted: A, Probability: 0.5875030955398421
Sequence81.csv_1: True Class: B, Predicted: A, Probability: 0.9996046335827604
Sequence810.csv_1: True Class: B, Predicted: A, Probability: 0.999749996418447
Sequence811.csv_1: True Class: B, Predicted: A, Probability: 0.9882573185490985
Sequence812.csv_1: True Class: A, Predicted: B, Probability: 0.616786793235613
Sequence813.csv_1: True Class: A, Predicted: B, Probability: 0.9984021236563824
Sequence814.csv_1: True Class: B, Predicted: A, Probability: 0.9999750680926254
Sequence815.csv_1: True Class: B, Predicted: B, Probability: 0.9996356861937071
Sequence816.csv_1: True Class: B, Predicted: B, Probability: 0.9678521328694158
Sequence817.csv_1: True Class: B, Predicted: B, Probability: 0.8402955726826347
Sequence818.csv_1: True Class: A, Predicted: A, Probability: 0.9955940210919078
Sequence819.csv_1: True Class: A, Predicted: B, Probability: 0.9999517209549973
Sequence82.csv_1: True Class: A, Predicted: A, Probability: 0.9913192981073045
Sequence820.csv_1: True Class: B, Predicted: B, Probability: 0.5044856609822016
Sequence821.csv_1: True Class: A, Predicted: A, Probability: 0.9999976101969638
Sequence822.csv_1: True Class: A, Predicted: A, Probability: 0.9993645269268803
Sequence823.csv_1: True Class: B, Predicted: A, Probability: 0.9421703504331831
Sequence824.csv_1: True Class: B, Predicted: A, Probability: 0.999372053241185
Sequence825.csv_1: True Class: B, Predicted: A, Probability: 0.9742690484657869
Sequence826.csv_1: True Class: B, Predicted: B, Probability: 0.9959514877472404
Sequence827.csv_1: True Class: A, Predicted: B, Probability: 0.999999937188484
Sequence828.csv_1: True Class: B, Predicted: B, Probability: 0.9863220874111887
Sequence829.csv_1: True Class: A, Predicted: B, Probability: 0.8606303195215409
Sequence83.csv_1: True Class: A, Predicted: A, Probability: 0.9999557332113788
Sequence830.csv_1: True Class: B, Predicted: A, Probability: 0.9287454053417815
Sequence831.csv_1: True Class: B, Predicted: B, Probability: 0.8654774177077612
Sequence832.csv_1: True Class: A, Predicted: B, Probability: 0.8089525669296491
Sequence833.csv_1: True Class: A, Predicted: B, Probability: 0.9999999530032296
Sequence834.csv_1: True Class: A, Predicted: A, Probability: 0.9978265033798592
Sequence835.csv_1: True Class: A, Predicted: B, Probability: 0.9955507229906468
Sequence836.csv_1: True Class: B, Predicted: B, Probability: 0.8867810621016552
Sequence837.csv_1: True Class: B, Predicted: A, Probability: 0.9995655522237332
Sequence838.csv_1: True Class: B, Predicted: B, Probability: 0.8615314407345802
Sequence839.csv_1: True Class: A, Predicted: B, Probability: 0.9650906444559151
Sequence84.csv_1: True Class: B, Predicted: B, Probability: 0.907335030688534
Sequence840.csv_1: True Class: B, Predicted: A, Probability: 0.9653638995677446
Sequence841.csv_1: True Class: B, Predicted: B, Probability: 0.9749202358424582
Sequence842.csv_1: True Class: B, Predicted: A, Probability: 0.9966639073240386
Sequence843.csv_1: True Class: A, Predicted: A, Probability: 0.7801898244098728
Sequence844.csv_1: True Class: A, Predicted: A, Probability: 0.9929543146741073
Sequence845.csv_1: True Class: A, Predicted: B, Probability: 0.7615730107717721
Sequence846.csv_1: True Class: B, Predicted: B, Probability: 0.9784069531770468
Sequence847.csv_1: True Class: B, Predicted: B, Probability: 0.9227632029770302
Sequence848.csv_1: True Class: B, Predicted: A, Probability: 0.5656244845962807
Sequence849.csv_1: True Class: A, Predicted: A, Probability: 0.9420779206176148
Sequence85.csv_1: True Class: B, Predicted: A, Probability: 0.5077394502903098
Sequence850.csv_1: True Class: A, Predicted: A, Probability: 0.8869908096170255
Sequence851.csv_1: True Class: B, Predicted: A, Probability: 0.9997212608260676
Sequence852.csv_1: True Class: B, Predicted: B, Probability: 0.995034466930205
Sequence853.csv_1: True Class: B, Predicted: A, Probability: 0.954307174432858
Sequence854.csv_1: True Class: B, Predicted: B, Probability: 0.9913067534327458
Sequence855.csv_1: True Class: B, Predicted: B, Probability: 0.9855299294453611
Sequence856.csv_1: True Class: A, Predicted: A, Probability: 0.9984224770551691
Sequence857.csv_1: True Class: B, Predicted: A, Probability: 0.9967210930596271
Sequence858.csv_1: True Class: B, Predicted: B, Probability: 0.9171910315029863
Sequence859.csv_1: True Class: B, Predicted: B, Probability: 0.8372683895116325
Sequence86.csv_1: True Class: A, Predicted: B, Probability: 0.9548950412083445
Sequence860.csv_1: True Class: B, Predicted: B, Probability: 0.6825198072382515
Sequence861.csv_1: True Class: A, Predicted: A, Probability: 0.999999926243303
Sequence862.csv_1: True Class: B, Predicted: B, Probability: 0.9999998556729001
Sequence863.csv_1: True Class: B, Predicted: A, Probability: 0.999974441982862
Sequence864.csv_1: True Class: A, Predicted: B, Probability: 0.9997271769599916
Sequence865.csv_1: True Class: A, Predicted: B, Probability: 0.9824301882346296
Sequence866.csv_1: True Class: A, Predicted: B, Probability: 0.7121453930431021
Sequence867.csv_1: True Class: B, Predicted: A, Probability: 0.9541016440739104
Sequence868.csv_1: True Class: B, Predicted: A, Probability: 0.998931702619914
Sequence869.csv_1: True Class: A, Predicted: A, Probability: 0.996209315333005
Sequence87.csv_1: True Class: B, Predicted: B, Probability: 0.5489921066241276
Sequence870.csv_1: True Class: B, Predicted: A, Probability: 0.9850432965084401
Sequence871.csv_1: True Class: A, Predicted: A, Probability: 0.9872944451133475
Sequence872.csv_1: True Class: B, Predicted: A, Probability: 0.9990350741579508
