Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.8534487944556267
Sequence55.csv_1: True Class: A, Predicted: B, Probability: 0.9493082645412003
Sequence550.csv_1: True Class: A, Predicted: A, Probability: 0.9320036278370775
Sequence551.csv_1: True Class: B, Predicted: A, Probability: 0.9944725354709979
Sequence552.csv_1: True Class: B, Predicted: A, Probability: 0.6709971908313973
Sequence553.csv_1: True Class: B, Predicted: B, Probability: 0.8888287718392301
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9840698823567285
Sequence555.csv_1: True Class: B, Predicted: B, Probability: 0.9999998938808063
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.8537767273350976
Sequence557.csv_1: True Class: A, Predicted: B, Probability: 0.9992764111818683
Sequence558.csv_1: True Class: A, Predicted: A, Probability: 0.9999556033434907
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9540855422622397
Sequence56.csv_1: True Class: A, Predicted: A, Probability: 0.9998418807060782
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9997768952459671
Sequence561.csv_1: True Class: A, Predicted: B, Probability: 0.9900319417638384
Sequence562.csv_1: True Class: A, Predicted: B, Probability: 0.999999997565265
Sequence563.csv_1: True Class: B, Predicted: A, Probability: 0.9988573399052508
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.9947346819711843
Sequence565.csv_1: True Class: A, Predicted: A, Probability: 0.9998706222725002
Sequence566.csv_1: True Class: B, Predicted: A, Probability: 0.9999992049579832
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9645989644397421
Sequence568.csv_1: True Class: A, Predicted: B, Probability: 0.5189517465193833
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9998037683702637
Sequence57.csv_1: True Class: B, Predicted: A, Probability: 0.5580172181522989
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9394593276400387
Sequence571.csv_1: True Class: B, Predicted: A, Probability: 0.9999999798941591
Sequence572.csv_1: True Class: B, Predicted: A, Probability: 0.9725286081157289
Sequence573.csv_1: True Class: B, Predicted: A, Probability: 0.9991523572516042
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9988858838548029
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9983894367361057
Sequence576.csv_1: True Class: A, Predicted: B, Probability: 0.999919873699005
Sequence577.csv_1: True Class: B, Predicted: A, Probability: 0.8113008451406856
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.7809162745095425
Sequence579.csv_1: True Class: B, Predicted: B, Probability: 0.9322292887766389
Sequence58.csv_1: True Class: A, Predicted: A, Probability: 0.8727579873948541
Sequence580.csv_1: True Class: A, Predicted: A, Probability: 0.9998863550101091
Sequence581.csv_1: True Class: B, Predicted: A, Probability: 0.9999483033129423
