Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9860739809783904
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999881061471
Sequence550.csv_1: True Class: B, Predicted: A, Probability: 0.8299837644631598
Sequence551.csv_1: True Class: B, Predicted: B, Probability: 0.9975725163882562
Sequence552.csv_1: True Class: B, Predicted: B, Probability: 0.9999774958708244
Sequence553.csv_1: True Class: A, Predicted: B, Probability: 0.7720391577498513
Sequence554.csv_1: True Class: A, Predicted: A, Probability: 0.9872081765360552
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 0.9999999977496982
Sequence556.csv_1: True Class: B, Predicted: A, Probability: 0.9997792066982043
Sequence557.csv_1: True Class: B, Predicted: A, Probability: 0.9996923939494233
Sequence558.csv_1: True Class: B, Predicted: A, Probability: 0.744410851671595
Sequence559.csv_1: True Class: B, Predicted: A, Probability: 0.9999999294174964
Sequence56.csv_1: True Class: B, Predicted: A, Probability: 0.5429136683090154
Sequence560.csv_1: True Class: B, Predicted: A, Probability: 0.9999999990442011
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9997934099138492
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.9998352157724204
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 0.9999871500215504
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 0.962469742715338
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.999705338528879
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9988510224776886
Sequence567.csv_1: True Class: B, Predicted: A, Probability: 0.9999957182311562
Sequence568.csv_1: True Class: A, Predicted: A, Probability: 0.9998229849245962
Sequence569.csv_1: True Class: A, Predicted: B, Probability: 0.9999999066414268
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987283961
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9452004020529869
Sequence571.csv_1: True Class: B, Predicted: B, Probability: 0.9999369676229725
Sequence572.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999877
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9272632813258503
Sequence574.csv_1: True Class: A, Predicted: A, Probability: 0.9999999824496969
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 0.9842230692162531
Sequence576.csv_1: True Class: B, Predicted: B, Probability: 0.9999999998810911
Sequence577.csv_1: True Class: B, Predicted: B, Probability: 0.9993465252926348
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 0.9549066625522628
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.8077919267815608
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9992644479434639
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9995445107939696
Sequence581.csv_1: True Class: A, Predicted: B, Probability: 0.9999992755800754
Sequence582.csv_1: True Class: B, Predicted: B, Probability: 0.9963654978204269
Sequence583.csv_1: True Class: A, Predicted: A, Probability: 0.9714120341516623
Sequence584.csv_1: True Class: A, Predicted: A, Probability: 0.9999999994646582
Sequence585.csv_1: True Class: A, Predicted: B, Probability: 0.9997925997234808
Sequence586.csv_1: True Class: A, Predicted: A, Probability: 0.9999998290014736
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999134317
Sequence588.csv_1: True Class: A, Predicted: A, Probability: 0.9515146257301159
Sequence589.csv_1: True Class: A, Predicted: A, Probability: 0.9963068028335375
Sequence59.csv_1: True Class: A, Predicted: B, Probability: 0.999969600475045
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999966642
Sequence591.csv_1: True Class: B, Predicted: A, Probability: 0.9999984658766781
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999987395406
Sequence593.csv_1: True Class: B, Predicted: B, Probability: 0.9999954941527232
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.941981882871345
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.9999999743547378
Sequence596.csv_1: True Class: A, Predicted: A, Probability: 0.8496435509449612
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 0.9985433112462769
Sequence598.csv_1: True Class: B, Predicted: A, Probability: 0.999999569071907
Sequence599.csv_1: True Class: A, Predicted: B, Probability: 0.9999999930963134
Sequence6.csv_1: True Class: B, Predicted: B, Probability: 0.8786814987857793
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 0.9999999210953366
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9755782086337964
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.8115139447244029
Sequence602.csv_1: True Class: A, Predicted: B, Probability: 0.9999997268898676
Sequence603.csv_1: True Class: A, Predicted: A, Probability: 0.9999999995812283
Sequence604.csv_1: True Class: B, Predicted: B, Probability: 0.9977820386955903
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999990612697
Sequence606.csv_1: True Class: B, Predicted: A, Probability: 0.9999137107204251
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999961544957648
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.8774008542427824
