Sequence549.csv_1: True Class: B, Predicted: B, Probability: 0.9466337238057257
Sequence55.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999991623
Sequence550.csv_1: True Class: A, Predicted: B, Probability: 0.8742615631360424
Sequence551.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence552.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence553.csv_1: True Class: B, Predicted: A, Probability: 0.9971551944968934
Sequence554.csv_1: True Class: B, Predicted: B, Probability: 0.9999999942396597
Sequence555.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence556.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999971
Sequence557.csv_1: True Class: A, Predicted: A, Probability: 0.9999978204810341
Sequence558.csv_1: True Class: B, Predicted: B, Probability: 0.9999994967502155
Sequence559.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence56.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence560.csv_1: True Class: B, Predicted: B, Probability: 0.9999997164723744
Sequence561.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999984
Sequence562.csv_1: True Class: B, Predicted: B, Probability: 0.830055462373661
Sequence563.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence564.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence565.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999900249
Sequence566.csv_1: True Class: B, Predicted: B, Probability: 0.9999662225949092
Sequence567.csv_1: True Class: A, Predicted: B, Probability: 0.9999999951797398
Sequence568.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence569.csv_1: True Class: A, Predicted: A, Probability: 0.9999972570712248
Sequence57.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence570.csv_1: True Class: B, Predicted: B, Probability: 0.9999999934826513
Sequence571.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999999999
Sequence572.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999995798
Sequence573.csv_1: True Class: B, Predicted: B, Probability: 0.9999999918828392
Sequence574.csv_1: True Class: A, Predicted: B, Probability: 0.9999999899808054
Sequence575.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence576.csv_1: True Class: B, Predicted: A, Probability: 0.9999874608406739
Sequence577.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence578.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence579.csv_1: True Class: B, Predicted: A, Probability: 0.9999999999563428
Sequence58.csv_1: True Class: B, Predicted: B, Probability: 0.9986022003453456
Sequence580.csv_1: True Class: B, Predicted: B, Probability: 0.9999796971951667
Sequence581.csv_1: True Class: A, Predicted: A, Probability: 0.9999999390125608
Sequence582.csv_1: True Class: A, Predicted: A, Probability: 0.9999999999985127
Sequence583.csv_1: True Class: B, Predicted: B, Probability: 0.9999999828696726
Sequence584.csv_1: True Class: B, Predicted: B, Probability: 0.9999999905835716
Sequence585.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence586.csv_1: True Class: B, Predicted: B, Probability: 0.9999999959286892
Sequence587.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999991
Sequence588.csv_1: True Class: A, Predicted: B, Probability: 0.9999999999999998
Sequence589.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999094019
Sequence59.csv_1: True Class: B, Predicted: A, Probability: 0.9999998706424507
Sequence590.csv_1: True Class: B, Predicted: B, Probability: 0.9999058047965658
Sequence591.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence592.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999986
Sequence593.csv_1: True Class: B, Predicted: A, Probability: 0.9999998855506426
Sequence594.csv_1: True Class: A, Predicted: B, Probability: 0.9997481661270181
Sequence595.csv_1: True Class: B, Predicted: B, Probability: 0.999999999987796
Sequence596.csv_1: True Class: B, Predicted: B, Probability: 0.9999853240278342
Sequence597.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence598.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999998
Sequence599.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence6.csv_1: True Class: A, Predicted: A, Probability: 1.0
Sequence60.csv_1: True Class: B, Predicted: B, Probability: 1.0
Sequence600.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999938
Sequence601.csv_1: True Class: A, Predicted: A, Probability: 0.9999999990361397
Sequence602.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999999983
Sequence603.csv_1: True Class: B, Predicted: B, Probability: 0.9999999043588013
Sequence604.csv_1: True Class: A, Predicted: A, Probability: 0.999980482499108
Sequence605.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999989435
Sequence606.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999582623
Sequence607.csv_1: True Class: B, Predicted: B, Probability: 0.9999999439146671
Sequence608.csv_1: True Class: B, Predicted: A, Probability: 0.9668001315335464
Sequence609.csv_1: True Class: B, Predicted: B, Probability: 0.9999999999795789
